commodity,zone,component_id,component_type,variable,segment,time,value
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,73,0.00032139885871473016
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,74,0.00032431289095511556
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,75,0.00032247421689525865
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,76,0.00032141130097958394
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,77,0.0003241609996595913
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,78,0.00032220238405090154
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,79,0.00032097833740151165
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,80,0.0003233512434246852
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,81,0.00032198757986944655
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,82,0.0003223987745305924
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,83,0.0003277177410511717
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,84,0.0003282163411896847
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,85,0.0003288537904368219
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,86,0.00033321199521896445
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,87,0.0003304116733063016
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,88,0.0003295711584191908
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,89,0.0003334009118065389
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,90,0.0003290251645809962
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,91,0.0003254105470554986
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,92,0.00032650578152132866
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,93,0.0003233112784265198
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,94,0.00032197944912072224
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,95,0.00032482767494601507
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,96,0.00032295713951367407
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,97,0.00032210464390163625
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,98,0.0003249390182644821
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,99,0.00032295772661751064
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,100,0.0003217574110775957
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,101,0.0003242083296408243
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,102,0.0003219014753734683
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,103,0.00032045792128172735
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,104,0.00032270052322477116
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,105,0.00032128943575424865
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,106,0.0003217301236780924
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,107,0.0003273110435545986
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,108,0.0003281491767558762
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,109,0.0003290115043190626
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,110,0.0003339250570868893
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,111,0.00033106559043650466
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,112,0.00032993447055470885
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,113,0.0003335891476521043
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,114,0.0003287699461142114
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,115,0.0003247503003780013
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,116,0.00032512608529384107
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,117,0.0003220777349196516
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,118,0.00032070165061597587
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,119,0.00032358958637615607
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,120,0.000321923116388954
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,121,0.00032115394242263344
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,122,0.00032409770279344147
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,123,0.00032215123437964597
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,124,0.00032105111552538606
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,125,0.00032368035207675546
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,126,0.00032150509476581063
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,127,0.00032012773457788503
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,128,0.0003223924598814563
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,129,0.0003212924634376975
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,130,0.00032189783273297895
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,131,0.0003278058851418634
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,132,0.0003281950848416528
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,133,0.00032860909807810797
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,134,0.00033269620324483947
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,135,0.0003300821607311643
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,136,0.0003293897421687456
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,137,0.0003330961180640789
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,138,0.0003288422527270335
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,139,0.00032521520830995176
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,140,0.000325774823681691
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,141,0.0003226906584850234
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,142,0.00032136386990854046
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,143,0.0003242765706746345
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,144,0.00032267952900827396
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,145,0.0003219525651575722
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,146,0.0003248782374427105
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,147,0.0003229844877218661
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,148,0.0003219088982145122
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,149,0.00032455277043044056
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,150,0.00032247510552101436
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,151,0.00032102114447703906
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,152,0.0003230706311741217
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,153,0.0003216542214139087
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,154,0.0003218727829217154
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,155,0.00032664110687195586
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,156,0.00032684689514375187
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,157,0.00032753093531247827
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,158,0.0003321992063903008
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,159,0.00032982894205586105
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,160,0.0003291127676091283
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,161,0.00033298600729715595
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,162,0.00032866026175082906
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,163,0.00032507544833531367
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,164,0.00032598839263425
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,165,0.00032284491877067345
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,166,0.0003222888950429248
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,167,0.00032706482257924285
Hydrogen,CA,h2_CA,Node{Hydrogen},non_served_demand,1,168,0.0003291243275891504
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,1,0.000317805844732461
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,2,0.00032414891698051535
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,3,0.00032411610433805095
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,4,0.0003242548615277786
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,5,0.00032730590588033706
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,6,0.0003258463218131915
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,7,0.00032543115599071345
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,8,0.00032797088256880744
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,9,0.00032717059232962263
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,10,0.00032796045683664596
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,11,0.00033240304160488994
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,12,0.0003325652912209239
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,13,0.0003319846995227959
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,14,0.0003352146711089586
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,15,0.00033329407108567856
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,16,0.0003316054047020726
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,17,0.00033407087625019394
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,18,0.0003305922502574286
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,19,0.0003273399453580666
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,20,0.00032940192193592913
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,21,0.0003264584877012384
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,22,0.0003249911343192097
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,23,0.00032691234598185905
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,24,0.0003252775735436918
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,25,0.0003243983834600855
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,26,0.00032639791546001083
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,27,0.0003248916631060412
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,28,0.00032412705051131156
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,29,0.00032618261994103883
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,30,0.00032488513656436503
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,31,0.0003242103816510648
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,32,0.000326546047500304
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,33,0.00032606509524497993
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,34,0.00032687103582044254
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,35,0.0003306342223301806
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,36,0.00033050984681175325
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,37,0.00033044348512891906
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,38,0.0003339442219712066
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,39,0.0003321643988708574
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,40,0.00033056988623475167
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,41,0.0003334263473705311
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,42,0.0003300254405702045
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,43,0.0003270437112166765
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,44,0.00032893593165493027
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,45,0.0003261633663416683
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,46,0.00032464364725905945
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,47,0.0003268601514533918
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,48,0.0003251780858894546
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,49,0.0003245240557931937
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,50,0.00032696173457873374
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,51,0.00032537353453271063
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,52,0.00032479023651862574
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,53,0.0003283219878664226
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,54,0.0003272095114670356
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,55,0.0003272441674025889
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,56,0.0003297881223557501
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,57,0.0003289725872313168
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,58,0.0003298088642608887
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,59,0.00033378271045554425
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,60,0.0003334603959165401
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,61,0.0003328281513478889
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,62,0.00033593979724464963
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,63,0.00033400744050442275
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,64,0.00033217293672140914
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,65,0.0003346797155444249
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,66,0.0003313401668980769
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,67,0.0003287212120227505
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,68,0.0003310962045788798
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,69,0.0003286703874312961
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,70,0.00032736444924009436
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,71,0.000329668956406862
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,72,0.0003280398204938866
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,73,0.00032728541186147556
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,74,0.0003297818451372311
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,75,0.0003279606682805374
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,76,0.000327052863653441
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,77,0.00032964879856994583
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,78,0.0003279382369028422
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,79,0.0003272021466615411
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,80,0.0003297770360355104
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,81,0.00032888470969077885
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,82,0.00032978243524327646
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,83,0.00033412075900972056
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,84,0.00033377246082914375
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,85,0.0003332347018855688
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,86,0.000336115442887761
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,87,0.00033372485220375465
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,88,0.00033190542067248617
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,89,0.0003346570369598403
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,90,0.00033133677683465287
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,91,0.00032888645404203424
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,92,0.00033071675449393564
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,93,0.0003282103494765706
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,94,0.0003269562116106308
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,95,0.00032912283774091125
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,96,0.00032734491020985494
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,97,0.0003265663100563028
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,98,0.000328837899089196
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,99,0.0003271804448396472
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,100,0.00032648231162414306
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,101,0.00032873255842151425
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,102,0.00032733657578409115
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,103,0.000326922913595644
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,104,0.00032943773287838116
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,105,0.0003287204478025181
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,106,0.000329383461723052
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,107,0.0003331025077545741
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,108,0.00033241599495442047
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,109,0.0003318400777988371
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,110,0.0003351464021067855
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,111,0.0003328978142573439
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,112,0.00033111397290234366
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,113,0.00033369506448752124
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,114,0.00033075713782400166
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,115,0.00032838390281147815
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,116,0.0003303886246401661
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,117,0.0003280047166072998
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,118,0.0003266437635044531
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,119,0.00032877813196473574
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,120,0.00032728086001454276
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,121,0.0003264189443633759
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,122,0.00032870385431977634
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,123,0.0003272626374848829
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,124,0.00032645417752593227
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,125,0.0003287399440967616
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,126,0.0003273893568640215
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,127,0.000326751619935407
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,128,0.0003291492946692069
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,129,0.00032848946352989595
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,130,0.0003290842482727472
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,131,0.0003327493811024735
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,132,0.00033239100913987904
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,133,0.0003319118130852763
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,134,0.0003351900817963792
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,135,0.00033321649881592547
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,136,0.0003317199304258631
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,137,0.0003346109938140052
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,138,0.000331553114916909
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,139,0.0003290805229405256
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,140,0.00033105906199033325
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,141,0.00032834072464158897
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,142,0.0003269996064185061
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,143,0.00032919235927738276
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,144,0.00032745504840041723
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,145,0.0003266129815393424
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,146,0.000328939171863869
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,147,0.0003272346318659744
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,148,0.00032646657133798276
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,149,0.00032896712114063924
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,150,0.0003273925596057211
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,151,0.00032681500709763953
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,152,0.0003294601546355887
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,153,0.0003287531877614095
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,154,0.0003297582957804585
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,155,0.00033398818118762395
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,156,0.0003339340072299633
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,157,0.0003336771650949467
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,158,0.0003370640630350928
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,159,0.00033519261098721964
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,160,0.0003333268075297155
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,161,0.0003356429055165112
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,162,0.0003324856043778607
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,163,0.00032996020817584285
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,164,0.0003325672804929591
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,165,0.00033037471274125727
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,166,0.00033036713083254405
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,167,0.0003340599456269642
Hydrogen,NW,h2_NW,Node{Hydrogen},non_served_demand,1,168,0.0003361016429854505
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,1,0.0003171952214801387
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,2,0.000322833632186149
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,3,0.00032261960616700327
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,4,0.00032314347336679603
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,5,0.00032569961803553257
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,6,0.0003245670702578944
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,7,0.0003245503776388364
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,8,0.00032704736336213743
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,9,0.0003271544480367135
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,10,0.0003293429486914965
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,11,0.00033346302311358157
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,12,0.00033312966398443106
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,13,0.00033235788249311225
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,14,0.00033555985978625145
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,15,0.0003336901087982515
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,16,0.0003318179058892852
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,17,0.0003342331444488061
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,18,0.0003312611593213177
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,19,0.0003279022738547243
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,20,0.0003293933442515511
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,21,0.0003267749064761926
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,22,0.00032548195964488447
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,23,0.00032748093858923867
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,24,0.0003258246028475789
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,25,0.0003249938998130028
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,26,0.000326899884207539
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,27,0.0003251676757146481
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,28,0.0003244645800370676
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,29,0.0003263286694481261
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,30,0.00032494622465723693
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,31,0.0003245748424656577
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,32,0.00032671185139682265
Hydrogen,SW,h2_SW,Node{Hydrogen},non_served_demand,1,33,0.00032689904452878747
