commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
CO2Captured,flow,SE_Bio_FT_Wood_transforms,co2_captured_SE,SE_Bio_FT_Wood,SE_Bio_FT_Wood_co2_captured_edge,BECCSLiquidFuels,flow,504,0.0,
CO2Captured,flow,SE_Bio_Gasoline_Herb_transforms,co2_captured_SE,SE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Herb_co2_captured_edge,BECCSGasoline,flow,504,0.0,
CO2Captured,flow,SE_Bio_Gasoline_Wood_transforms,co2_captured_SE,SE_Bio_Gasoline_Wood,SE_Bio_Gasoline_Wood_co2_captured_edge,BECCSGasoline,flow,504,0.0,
CO2Captured,flow,SE_Bio_NaturalGas_Herb_transforms,co2_captured_SE,SE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Herb_co2_captured_edge,BECCSNaturalGas,flow,504,0.0,
CO2Captured,flow,SE_Bio_NaturalGas_Wood_transforms,co2_captured_SE,SE_Bio_NaturalGas_Wood,SE_Bio_NaturalGas_Wood_co2_captured_edge,BECCSNaturalGas,flow,504,0.0,
CO2Captured,flow,SE_Large_SMR_wCCS_96pct_transforms,co2_captured_SE,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_co2_captured_edge,ThermalHydrogenCCS{NaturalGas},flow,504,3.757519355113448e-10,
CO2Captured,flow,SE_Solvent_DAC_transforms,co2_captured_SE,SE_Solvent_DAC,SE_Solvent_DAC_co2_captured_edge,NaturalGasDAC,flow,504,17251047.103281062,
CO2Captured,flow,SE_Sorbent_DAC_transforms,co2_captured_SE,SE_Sorbent_DAC,SE_Sorbent_DAC_co2_captured_edge,ElectricDAC,flow,504,98781634.58516493,
CO2Captured,flow,SE_naturalgas_ccccsavgcf_conservative_0_transforms,co2_captured_SE,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccccsavgcf_conservative_0_co2_captured_edge,ThermalPowerCCS{NaturalGas},flow,504,3282244.6186079006,
CO2Captured,flow,co2_captured_MIDAT,MIDAT_CO2_Injection_transforms,MIDAT_CO2_Injection,MIDAT_CO2_Injection_co2_captured_edge,CO2Injection,flow,504,336600.0000002038,
CO2Captured,flow,co2_captured_MIDAT,MIDAT_Synthetic_FT_transforms,MIDAT_Synthetic_FT,MIDAT_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,flow,504,0.0,
CO2Captured,flow,co2_captured_MIDAT,MIDAT_Synthetic_NaturalGas_transforms,MIDAT_Synthetic_NaturalGas,MIDAT_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,flow,504,93457351.25436324,
CO2Captured,flow,co2_captured_NE,NE_Synthetic_FT_transforms,NE_Synthetic_FT,NE_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,flow,504,-1.3403857122326014e-11,
CO2Captured,flow,co2_captured_NE,NE_Synthetic_NaturalGas_transforms,NE_Synthetic_NaturalGas,NE_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,flow,504,34790796.1430157,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_10_transforms,SE_CO2_Injection_10,SE_CO2_Injection_10_co2_captured_edge,CO2Injection,flow,504,2289899.9999999995,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_11_transforms,SE_CO2_Injection_11,SE_CO2_Injection_11_co2_captured_edge,CO2Injection,flow,504,224800.00000000003,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_1_transforms,SE_CO2_Injection_1,SE_CO2_Injection_1_co2_captured_edge,CO2Injection,flow,504,4753600.000000253,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_2_transforms,SE_CO2_Injection_2,SE_CO2_Injection_2_co2_captured_edge,CO2Injection,flow,504,5145400.000000016,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_3_transforms,SE_CO2_Injection_3,SE_CO2_Injection_3_co2_captured_edge,CO2Injection,flow,504,3040100.000000007,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_4_transforms,SE_CO2_Injection_4,SE_CO2_Injection_4_co2_captured_edge,CO2Injection,flow,504,3525200.000000001,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_5_transforms,SE_CO2_Injection_5,SE_CO2_Injection_5_co2_captured_edge,CO2Injection,flow,504,2154100.000000003,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_6_transforms,SE_CO2_Injection_6,SE_CO2_Injection_6_co2_captured_edge,CO2Injection,flow,504,13171699.999999728,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_7_transforms,SE_CO2_Injection_7,SE_CO2_Injection_7_co2_captured_edge,CO2Injection,flow,504,3572699.9999999907,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_8_transforms,SE_CO2_Injection_8,SE_CO2_Injection_8_co2_captured_edge,CO2Injection,flow,504,1774499.9999999956,
CO2Captured,flow,co2_captured_SE,SE_CO2_Injection_9_transforms,SE_CO2_Injection_9,SE_CO2_Injection_9_co2_captured_edge,CO2Injection,flow,504,775499.9999999999,
CO2Captured,flow,co2_captured_SE,SE_Synthetic_FT_transforms,SE_Synthetic_FT,SE_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,flow,504,0.0,
CO2Captured,flow,co2_captured_SE,SE_Synthetic_NaturalGas_transforms,SE_Synthetic_NaturalGas,SE_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,flow,504,410568714.9416722,
