natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_SE,biowood_MIDAT,biowood_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,29.72097638490404,24.519534552066535,29.73719330432003,19.836512201595234,29.459315660104394,23.152336733525342,-12.26,-15.879572390427589,23.171587384716755,83.87044139,90.69472466,12.230853209390444,83.87044139,90.69472466,12.230853209390444,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.999999999997605,39.99999999999999,39.99999999999999,39.99999999999999,29.72097638490404,24.519534552066535,29.73719330432003,19.065403121711807,29.459315660104394,22.26022093439574,-12.26,-15.879572390427589,16.73926608142777,83.87044139,36.71089885634424,87.28258303,83.87044139,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,29.72097638490404,24.519534552066535,29.73719330432003,19.065403121711807,30.194901696666392,23.152336733525342,-12.26,-15.879572390427589,21.91587893884878,83.87044139,36.71089885634424,15.856633872776682,83.87044139,36.71089885634424,15.856633872776682,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,29.72097638490404,24.519534552066535,29.73719330432003,19.065403121711807,18.536411180262938,22.26022093439574,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,24.519534552066535,29.73719330432003,18.990534329775326,25.31064098475057,23.152336733525342,-12.26,-15.879572390427589,23.171587384716755,83.87044139,90.69472466,12.230853209390443,83.87044139,90.69472466,12.230853209390443,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,24.519534552066535,29.73719330432003,18.990534329775326,25.31064098475057,22.26022093439574,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,24.519534552066535,29.73719330432003,19.745209362140805,25.31064098475057,23.152336733525342,-12.26,-15.879572390427589,21.990678802308608,34.441893329995736,90.69472466,87.28258303,34.441893329995736,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,24.519534552066535,29.73719330432003,18.990534329775326,25.31064098475057,22.260220934395736,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,24.519534552066535,29.73719330432003,18.990534329775326,27.79350198991418,23.152336733525335,-12.26,-15.879572390427589,21.990678802308608,83.87044139,36.71089885634424,16.00757876453732,83.87044139,36.71089885634424,16.00757876453732,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,10.194478829182973,18.718612710366717,18.990534329775326,27.201166510581018,22.079515093733292,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
