natgas_MIDAT,elec_MIDAT,co2_captured_MIDAT
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.51953455206654,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,25.009925243107865,0.0
12.21546705,25.5003159341492,0.0
