Time_Index,natgas_fossil_CA,natgas_fossil_NW,natgas_fossil_SW,natgas_fossil_TX,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,uranium_source,gasoline_fossil_CA,gasoline_fossil_NW,gasoline_fossil_SW,gasoline_fossil_NCEN,gasoline_fossil_CEN,gasoline_fossil_TX,gasoline_fossil_SE,gasoline_fossil_MIDAT,gasoline_fossil_NE,jetfuel_fossil_CA,jetfuel_fossil_NW,jetfuel_fossil_SW,jetfuel_fossil_NCEN,jetfuel_fossil_CEN,jetfuel_fossil_TX,jetfuel_fossil_SE,jetfuel_fossil_MIDAT,jetfuel_fossil_NE,diesel_fossil_CA,diesel_fossil_SW,diesel_fossil_NW,diesel_fossil_NCEN,diesel_fossil_CEN,diesel_fossil_TX,diesel_fossil_SE,diesel_fossil_MIDAT,diesel_fossil_NE
3594,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3595,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3596,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3597,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3598,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3599,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3600,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3601,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3602,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3603,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3604,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3605,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3606,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3607,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3608,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3609,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3610,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3611,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3612,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3613,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3614,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3615,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3616,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3617,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3618,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3619,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3620,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3621,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3622,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3623,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3624,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3625,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3626,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3627,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3628,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3629,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3630,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3631,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3632,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3633,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3634,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3635,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3636,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3637,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3638,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3639,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3640,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3641,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3642,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3643,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3644,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3645,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3646,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3647,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3648,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3649,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3650,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3651,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3652,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3653,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3654,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3655,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3656,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3657,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3658,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3659,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3660,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3661,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3662,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3663,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3664,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
3665,30.1962,27.67132,23.50868,16.68468,20.77908,19.17544,22.48508,21.59796,25.96532,2.79796,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,94.95596,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,75.67816,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436,97.34436
