time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage,natgas_CA_to_SW_storage,natgas_NW_to_CA_storage,natgas_NW_to_SW_storage,natgas_NW_to_NCEN_storage,natgas_NW_to_CEN_storage,natgas_SW_to_CA_storage,natgas_SW_to_NW_storage,natgas_SW_to_TX_storage,natgas_SW_to_CEN_storage,natgas_TX_to_CEN_storage,natgas_NCEN_to_NW_storage,natgas_NCEN_to_CEN_storage,natgas_NCEN_to_SE_storage,natgas_NCEN_to_MIDAT_storage,natgas_CEN_to_NW_storage,natgas_CEN_to_SW_storage,natgas_CEN_to_TX_storage,natgas_CEN_to_NCEN_storage,natgas_CEN_to_SE_storage,natgas_SE_to_NCEN_storage,natgas_SE_to_CEN_storage,natgas_SE_to_MIDAT_storage,natgas_MIDAT_to_NCEN_storage,natgas_MIDAT_to_SE_storage,natgas_MIDAT_to_NE_storage,natgas_NE_to_MIDAT_storage
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627068559428484e-11,1.6433958831213337e-11,1.6624943431015965e-11,1.672567827429994e-11,1.674039822209417e-11,1.6686762881579113e-11,1.6554545193063668e-11,1.6774772135872677e-11,1.654583186588615e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340554505411197e-10,8.395303470274814e-10,8.326915313641982e-10,8.3435194339914e-10,8.327863498425367e-10,8.339327670397753e-10,8.360418971730078e-10,8.326726864149661e-10,8.392545480449083e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.717235220789,14383.449457864459,73154.19595499246,20271.253141086832,17508.731763785843,59894.93222939083,52890.085751345636,27281.64791329831,30872.492751215403,160351.41514792095,2293.7501531647094,41658.077512440956,19376.34961575828,45586.52728841328,538.6365320680545,20901.471183322607,83858.44452757339,78026.61877253554,205350.16380592753,32695.078474125017,67953.11429740212,66256.50867736248,67376.7602578784,75436.98862713829,64527.396088904876,11299.226663572259
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621085233379076e-11,1.637452047225596e-11,1.6563457612589357e-11,1.6653669934280598e-11,1.6666781296121918e-11,1.6616187284260132e-11,1.6481365734442066e-11,1.6698957418133373e-11,1.64763437503045e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34484903547834e-10,8.385717443525469e-10,8.335656071374965e-10,8.346686537658969e-10,8.329550997182909e-10,8.34162256400577e-10,8.361990435093054e-10,8.333016811285726e-10,8.398915083947084e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.17817084504,14387.55620847011,73109.36229310728,20273.036723915233,17510.63918861266,59909.882849551934,52893.55055783054,27284.407476420998,30872.125638717742,160476.88078239645,2293.9944176710974,41643.43471720731,19368.62804299725,45566.3998462095,538.6980900730563,20900.837743973283,83873.89463212375,78040.28941265597,205297.5879524197,32675.96768873814,67940.9137144372,66247.07784758459,67391.18004920952,75427.04414993858,64521.32094886394,11296.144679738494
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614984504572161e-11,1.631307462856388e-11,1.6501049918347273e-11,1.658393677663766e-11,1.6596374169806687e-11,1.6548177777152566e-11,1.641065606553778e-11,1.662530913122134e-11,1.6417235378344186e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.347483822858806e-10,8.374745035536574e-10,8.343161589702577e-10,8.347758069726149e-10,8.329103208525427e-10,8.342179609447958e-10,8.360024551640621e-10,8.336605046430694e-10,8.400859076369405e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.800432409043,14390.481316999269,73096.40400984317,20274.827977145418,17512.467738448646,59933.45560212811,52898.8342486693,27286.212125947797,30866.666519972536,160573.1232614887,2294.308062195701,41646.5621077307,19369.479956574694,45566.540704891886,538.7511059388255,20901.826313524238,83905.35633818094,78048.42062767751,205138.8844695742,32677.299827953648,67945.43848892102,66250.17203132354,67389.98775801033,75422.15185166082,64516.51553896872,11296.065407530608
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628717175852417e-11,1.645258554411389e-11,1.6645319335650642e-11,1.6730781341228994e-11,1.674356148042078e-11,1.6693006471505036e-11,1.6555777799720236e-11,1.6773393789538558e-11,1.658701360887959e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340048781654255e-10,8.355599486935339e-10,8.340335104408806e-10,8.336185238948642e-10,8.31090771660526e-10,8.328245455515164e-10,8.334770524752542e-10,8.319922687125084e-10,8.370410298687898e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.859082628154,14389.455652982215,73136.89841491621,20270.712414559945,17508.942477585922,59956.05004112734,52888.40181710835,27276.474634271162,30858.220913760713,160627.04019302345,2293.4571238953063,41664.012837336464,19376.857595440288,45573.74896013486,538.6112375497054,20901.653912371057,83942.81875181076,78055.41229223348,204873.41262079548,32698.222844301054,67992.57687667447,66280.19192022199,67386.86933253634,75479.8558667684,64476.59395993503,11295.682049741186
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624053698663536e-11,1.640537498191705e-11,1.6594562865152068e-11,1.666190444959018e-11,1.6676253671723205e-11,1.6629227986911665e-11,1.6490736202294607e-11,1.6706198892448128e-11,1.651776908315649e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342419672682882e-10,8.346646784562575e-10,8.347137885785534e-10,8.337652041557329e-10,8.309924821369108e-10,8.328432936387722e-10,8.329523226470815e-10,8.327801366047763e-10,8.365663331822463e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.963373923986,14391.174900908702,73091.7212017068,20272.869499050496,17510.890811576355,59954.20380306873,52895.21911298631,27282.86937236327,30862.11122825925,160631.53422737835,2293.8783298037247,41647.59738211639,19368.726979376162,45561.03408037399,538.6907816814042,20900.818132068627,83983.49175121913,78063.63705066436,204941.3332223604,32677.175680115935,67968.09561165371,66256.56517451086,67397.96841301236,75444.5721732327,64507.292848041674,11296.59868225561
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216936182672022e-11,1.638351575339516e-11,1.6568725575786574e-11,1.6612007643471495e-11,1.663312276205036e-11,1.6589959315130704e-11,1.644964376904927e-11,1.6666144490185217e-11,1.6480402948374182e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342831221424954e-10,8.33814144181584e-10,8.350947596492076e-10,8.336831979983265e-10,8.306777231268193e-10,8.326315557931254e-10,8.321724733839161e-10,8.335547038128342e-10,8.361051199362708e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.448327777006,14390.16862219469,73085.71991294535,20275.708018975896,17512.520787640897,59949.675305162025,52895.67146015042,27288.683815710705,30865.595817976224,160538.14886745295,2294.4426321675915,41644.45699643394,19367.369875485645,45570.24796178535,538.7588135809619,20900.54246354997,84048.77491154705,78064.91351027993,205031.86796768132,32671.531813109537,67939.2402206435,66226.41355394632,67379.54744315532,75372.45692875878,64588.837208693374,11299.290586904577
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6302982230471156e-11,1.6472138046170807e-11,1.6660646602160724e-11,1.6698338784722567e-11,1.6718240703489517e-11,1.667155292909814e-11,1.6535219917715936e-11,1.6751237390780287e-11,1.6580699271360683e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.331552971993482e-10,8.320624321039488e-10,8.341531925009347e-10,8.32148389847984e-10,8.285430099542223e-10,8.30738913412873e-10,8.295055170541425e-10,8.314220359537542e-10,8.329509419117767e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.445715136594,14386.402977614642,73126.39930993906,20270.419027904667,17508.43450347738,59947.07247835956,52883.94804871385,27277.00704517145,30860.353134096167,160664.9484795523,2293.638739584445,41662.31060766488,19376.774080721258,45580.041078053524,538.6014817720305,20898.95440949426,83951.62922308482,78066.48701446081,204771.2641244117,32698.765460501007,68002.36288080277,66295.24330772334,67396.87462334448,75502.03266575762,64485.563441661456,11297.05996470528
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614133359569264e-11,1.6306564125505617e-11,1.6493412236317783e-11,1.6531023702048267e-11,1.654359263430464e-11,1.6498111181476544e-11,1.6362544456829374e-11,1.6576441860320793e-11,1.641191264052956e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.328432435807132e-10,8.312471464983835e-10,8.340013881815907e-10,8.31867491368403e-10,8.282872483321348e-10,8.304606459773051e-10,8.28938161524313e-10,8.315322731708653e-10,8.323026035498598e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.575690399969,14387.85547738193,73079.27884755367,20274.266124522077,17511.85911279358,59932.900549745544,52893.62311501069,27282.52318759754,30866.52183381153,160588.61427429793,2294.453822452856,41653.670578803954,19372.041430041943,45591.17624035481,538.7468713734154,20900.58655562994,83958.124959249,78068.48918835333,204876.06340874123,32685.523215441524,67975.92569846725,66280.9554764793,67413.10813513765,75466.9727998334,64546.222083222754,11300.955147012506
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6029118731532326e-11,1.6193061375565118e-11,1.6377220873859093e-11,1.6419454653115065e-11,1.6426715560357275e-11,1.6381783305598553e-11,1.6246147596553918e-11,1.6460122315278436e-11,1.6295106562049435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323934749650166e-10,8.305073413883188e-10,8.336337670393392e-10,8.314434619383727e-10,8.28028496333747e-10,8.301166039113291e-10,8.283157187745074e-10,8.31492981860979e-10,8.315271938494939e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.063091376402,14386.909074037141,73067.81613047222,20275.639676589046,17512.70251677326,59922.41791999408,52893.299373261245,27289.164063824617,30872.697050131217,160538.83781523816,2294.794958066661,41656.425802893384,19372.647159392833,45608.25043283114,538.7948166441014,20902.716510804537,83925.16520670694,78062.46479191603,204958.24148363507,32685.14552619353,67953.58551843911,66266.1879916334,67420.62758368661,75431.32792652246,64600.823496153076,11303.287906493091
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6142345572051553e-11,1.6308381280560757e-11,1.6496483395671135e-11,1.6540141777387486e-11,1.6558125941150723e-11,1.6508375779900334e-11,1.637393105727349e-11,1.659134634310797e-11,1.6425948591308712e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310796822118746e-10,8.29052931816052e-10,8.322888032968804e-10,8.298157036465536e-10,8.262244643214807e-10,8.283416738490991e-10,8.260613919022062e-10,8.289838788254867e-10,8.285481476610585e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.984090649667,14382.530025704365,73116.92546335467,20271.577623532503,17508.28341535136,59911.812228416034,52873.435273582756,27279.742855436332,30869.13509243728,160503.39570828868,2293.8247464894084,41663.465725227965,19377.33166390488,45602.02686881249,538.6075899762711,20898.739829152702,83897.29129982964,78064.6238812659,204938.99394566237,32699.099958590414,67982.8830075355,66301.36737141841,67408.69523456757,75501.0273484836,64560.04188026816,11299.191695770372
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6062060139951477e-11,1.622587896042666e-11,1.6411431238217283e-11,1.646259195951967e-11,1.6473670671941996e-11,1.642616473315333e-11,1.628989893562218e-11,1.6506894327459928e-11,1.6329695237501392e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.307892064100094e-10,8.285562363519355e-10,8.320573556047456e-10,8.296375836791757e-10,8.263002599120201e-10,8.282797107100275e-10,8.258997117269393e-10,8.291094258649638e-10,8.277979100766474e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.853003735409,14385.330619825396,73069.62529331319,20274.058713092858,17511.314879663674,59902.47044388657,52882.08159013947,27283.594726309973,30870.376320280637,160412.14136349133,2294.416780280772,41657.08382341475,19373.14523929427,45606.532324120606,538.7422185073801,20900.54586777422,83921.81767730172,78065.91285117062,205043.61959889112,32687.41888269926,67966.75704014425,66289.4886173648,67430.6041224751,75479.45525715056,64591.79332081936,11302.853248562007
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5998726384026045e-11,1.616143628878522e-11,1.634363276727047e-11,1.6403486080511892e-11,1.640981420512867e-11,1.636467439223054e-11,1.6227716900058738e-11,1.6443024991644783e-11,1.6258591116419424e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.304284041975238e-10,8.280957570043429e-10,8.316930166201912e-10,8.293376013705411e-10,8.263342458084228e-10,8.281340005548948e-10,8.257847888662891e-10,8.291689328496148e-10,8.269220613848678e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.7641266824,14386.004235346883,73051.81932699146,20275.31900264075,17511.86289443,59898.48785742706,52878.83877554748,27288.67442578416,30873.8683776645,160365.50320199496,2294.680415558087,41658.463671990976,19373.360443130747,45615.82747825856,538.7744766951125,20902.48812554946,83896.1577864144,78064.81592898717,205143.44239914083,32686.220769325504,67946.59146900917,66273.85480559268,67431.1585363383,75441.81170735089,64638.05511828351,11304.188467574213
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6134587227386847e-11,1.6298085423588278e-11,1.648521226060937e-11,1.654438901616193e-11,1.6559376640682204e-11,1.6511419830989668e-11,1.637471554495196e-11,1.6591580601266354e-11,1.640496623366266e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.291834884596303e-10,8.267894342014769e-10,8.303694709860562e-10,8.277451993604412e-10,8.247142017324941e-10,8.265152708165095e-10,8.239458677021727e-10,8.265837492960596e-10,8.24073364089603e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.213812630314,14383.197947602403,73091.84905460749,20271.50286716277,17507.9424238492,59895.4622200003,52861.11911805335,27276.67035952248,30866.697350919396,160332.6184789532,2293.851372173904,41667.020744953385,19378.77348670015,45611.426985905884,538.6082837538886,20899.062024163723,83889.85254463735,78068.69463718875,205080.75986383646,32702.190816060873,67990.28303195367,66314.78537711584,67422.2262241326,75522.7174830876,64576.68249087544,11299.824823868863
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6064071301720557e-11,1.6225920393670836e-11,1.640907062030081e-11,1.647186118591741e-11,1.6481421247438667e-11,1.6436194825899598e-11,1.6298787858571495e-11,1.6513741137853676e-11,1.631679435114796e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.289867093759742e-10,8.264087919027834e-10,8.301773477444481e-10,8.276853550230682e-10,8.249848729243661e-10,8.2660280068796e-10,8.242456480500021e-10,8.267870443964176e-10,8.232396742685871e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.767606861171,14385.799018103675,73046.03440221531,20274.00956271498,17510.750896541715,59891.11617716171,52868.3220541814,27280.09007178521,30867.326445616185,160267.70077809296,2294.4314811240947,41658.33082607261,19373.635396115544,45613.01190016632,538.7377562725256,20899.864943215234,83903.39973364433,78069.34718487752,205208.90946962914,32687.746580962656,67962.7705712174,66292.70421554372,67445.23748399777,75486.67656392281,64612.037255593335,11303.275448079901
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5992668927960802e-11,1.61542728296974e-11,1.6334620660328067e-11,1.6396713251977912e-11,1.6400837657849902e-11,1.6358258477040147e-11,1.6220274503713094e-11,1.64336603161061e-11,1.6230514152614705e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.287028467760759e-10,8.260226908684712e-10,8.29877144382793e-10,8.274937666103053e-10,8.251762072925193e-10,8.265693711036197e-10,8.24480243928987e-10,8.269300097688398e-10,8.223338036363352e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.455485952471,14385.956557307098,73028.82504762507,20276.009694450142,17511.487060423166,59891.56232167927,52865.59244770648,27285.82534971067,30871.66541222124,160208.13928475245,2294.7111967997184,41656.450888080406,19372.373840425094,45616.26055077959,538.7709734954442,20901.77705468152,83881.29542138873,78066.9081275872,205377.34458610322,32682.39317368291,67928.64873010399,66262.79680759598,67427.79840947001,75422.44105908347,64681.36619578251,11304.17814682136
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6110119893761502e-11,1.6272835043785462e-11,1.6458846836903542e-11,1.651265692061826e-11,1.65265860995828e-11,1.6481180749405337e-11,1.6344650708430933e-11,1.6558386750416014e-11,1.635753486245153e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275144689308695e-10,8.247668847711178e-10,8.285982337958218e-10,8.259589542733304e-10,8.236099762885925e-10,8.249574328106472e-10,8.227720218006034e-10,8.243221340026088e-10,8.196105064887951e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.01028856239,14382.69113428523,73075.22937087834,20271.021984898493,17507.3708665822,59890.93284267842,52848.18789116904,27273.781504565315,30863.924877897556,160200.09060311835,2293.8651576698803,41670.981016606136,19381.422156062057,45622.24032531515,538.6022659279213,20898.37800160266,83883.16547745308,78071.55862314375,205148.026042109,32708.697204498414,68007.41991867826,66339.48573477546,67442.368738103,75562.14494464031,64561.80235198991,11300.634500498938
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6029015943569835e-11,1.6191149593110648e-11,1.6373987831998043e-11,1.6433368161542038e-11,1.644197487466255e-11,1.639781244535619e-11,1.626233338689521e-11,1.6474488478366544e-11,1.6264575136789e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274322972183986e-10,8.245574540518957e-10,8.285061487537243e-10,8.260461792066465e-10,8.240932040480147e-10,8.251320726243516e-10,8.232927971299554e-10,8.247223757179344e-10,8.190629853744599e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.5013423424425,14385.442506865256,73034.1616251644,20274.38518330583,17510.270476147416,59890.78756402021,52859.54451084674,27277.59532240829,30865.03066846603,160102.7299730596,2294.4839165589306,41657.6683032532,19374.000866739658,45619.473587753055,538.7344059446583,20899.10040116458,83888.48730307301,78069.58568294384,205392.12890157496,32687.516368675053,67956.84239950642,66297.54073280469,67448.23028872661,75486.62917361749,64627.974019084315,11303.188299662614
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5949952244253945e-11,1.611107441896463e-11,1.6291374704587102e-11,1.6357240288316948e-11,1.6359723178993523e-11,1.6316984126771994e-11,1.618264402582522e-11,1.6392238995645645e-11,1.617608672252154e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.272665685379343e-10,8.243816793433468e-10,8.282738322419489e-10,8.26005138628061e-10,8.245044322026607e-10,8.252155688444656e-10,8.236965759496911e-10,8.250067659851467e-10,8.186050335187071e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.296606946985,14385.772648474953,73026.74872019947,20275.774870252986,17511.122568976432,59893.41083192881,52860.43479657984,27284.034586256534,30870.311255821623,160022.63694611925,2294.825444070548,41658.23745570551,19374.188560878316,45628.76440157223,538.7751923179992,20901.140753118347,83859.08673473475,78057.96784581563,205545.55770661405,32686.511925334027,67927.36632025708,66279.40821173288,67446.529576423,75448.70844689477,64659.211385365335,11304.210031317982
