time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage,natgas_CA_to_SW_storage,natgas_NW_to_CA_storage,natgas_NW_to_SW_storage,natgas_NW_to_NCEN_storage,natgas_NW_to_CEN_storage,natgas_SW_to_CA_storage,natgas_SW_to_NW_storage,natgas_SW_to_TX_storage,natgas_SW_to_CEN_storage,natgas_TX_to_CEN_storage,natgas_NCEN_to_NW_storage,natgas_NCEN_to_CEN_storage,natgas_NCEN_to_SE_storage,natgas_NCEN_to_MIDAT_storage,natgas_CEN_to_NW_storage,natgas_CEN_to_SW_storage,natgas_CEN_to_TX_storage,natgas_CEN_to_NCEN_storage,natgas_CEN_to_SE_storage,natgas_SE_to_NCEN_storage,natgas_SE_to_CEN_storage,natgas_SE_to_MIDAT_storage,natgas_MIDAT_to_NCEN_storage,natgas_MIDAT_to_SE_storage,natgas_MIDAT_to_NE_storage,natgas_NE_to_MIDAT_storage
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399113700805131e-12,9.499997374849916e-12,9.604845422928131e-12,8.872921740543344e-12,8.905946706319853e-12,8.852584819812693e-12,8.872774876248132e-12,9.032661535745505e-12,8.954097305857556e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916954515100067e-10,4.935326949527483e-10,4.942364833060149e-10,4.959905235802311e-10,4.998147167229616e-10,5.026905884927549e-10,4.98667075309441e-10,4.977770312468045e-10,4.999344630099506e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.367359183108,14386.967181383841,73099.06350251997,20274.01268758849,17511.308189498963,59903.02733257376,52895.372743341315,27278.41588228468,30868.192996348414,160399.4128411428,2294.2994631418646,41654.31124321185,19371.434553086292,45582.5452275179,538.7332261900564,20900.836235851482,83808.84326694327,78058.33951933423,205259.9270290136,32682.367730604696,67958.69212195443,66273.76315701944,67415.47762090243,75465.51894335668,64571.68468409435,11299.363625569142
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422593170991042e-12,9.521070171803769e-12,9.626145234872843e-12,9.462740646184554e-12,9.47479105334594e-12,9.440255682676509e-12,9.40512926812655e-12,9.562419760870788e-12,9.449352707646713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882089670928176e-10,4.901710810978904e-10,4.906579185192796e-10,4.951843043222996e-10,4.990911550952193e-10,5.021532309206889e-10,4.99260179712198e-10,4.966708234512672e-10,4.994755852798341e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.937063182279,14386.126149190008,73099.69524691843,20272.908697440074,17509.93906905221,59902.00707372374,52871.54520498825,27283.362400597267,30872.639045234188,160314.25629391312,2293.877467322637,41658.71868932291,19375.48649020724,45592.22321445169,538.6438526318352,20901.8774702811,83913.14960194353,78051.62181331667,205210.13794758206,32694.543505841913,67964.61437381188,66277.37314168255,67414.85526425825,75468.27452306112,64587.62080987807,11298.843953824025
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27348555347371e-12,9.368226775679825e-12,9.472038619720349e-12,9.196592387551727e-12,9.177163534729857e-12,9.173803141406276e-12,9.104840747148615e-12,9.249249409310487e-12,9.150906503194533e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855199505315034e-10,4.875437696287016e-10,4.877135073849532e-10,4.960305201178644e-10,5.002142987359936e-10,5.033140373955406e-10,5.008704413752275e-10,4.972729042982922e-10,4.999135285524103e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.446433506721,14386.758150575899,73077.08299910894,20273.05883538294,17510.019062076022,59894.78398329842,52889.0256136523,27273.20876606648,30866.40398773991,160349.8325569717,2294.09060579867,41648.83017172096,19369.939532401106,45584.77286625154,538.6940549770599,20899.783235742998,83784.91759970064,78046.63833061447,205362.28835005884,32678.81016872348,67949.27769255664,66281.07535998289,67421.66058801935,75476.46886168566,64594.547772699894,11299.862784343548
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154488968096688e-12,9.245160166764618e-12,9.348694373779581e-12,9.045202037732031e-12,8.99949074091412e-12,9.022354698836579e-12,8.912243602636526e-12,9.044075535709882e-12,8.961047715668765e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.828469245086643e-10,4.849223622415765e-10,4.847870842493866e-10,4.970704052817669e-10,5.014171428595474e-10,5.045035490432729e-10,5.024533453157737e-10,4.978930915423425e-10,5.005600430566577e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.526049949895,14386.633364461468,73070.93646692959,20273.428888308208,17510.388377742885,59889.53467354973,52887.16841573667,27268.504957038615,30864.195256197007,160355.21345017568,2294.3767263361615,41647.954280099795,19370.559195063135,45590.152882233175,538.736857103232,20898.951835047254,83722.93973171167,78037.44768142521,205419.88785572196,32680.07265842324,67945.76586611671,66286.11131498437,67432.61069100353,75479.18866542372,64599.31505742007,11301.677165454097
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126310715968342e-12,9.215963245774951e-12,9.318188136125539e-12,9.859096500071219e-12,9.827169315643771e-12,9.833387552394538e-12,9.676961842776837e-12,9.806951167930893e-12,9.674992111552899e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793576113917547e-10,4.815655738936416e-10,4.813291424243071e-10,4.96639307321002e-10,5.0064985113658e-10,5.038841177530795e-10,5.017133379233985e-10,4.964626007421847e-10,5.004040065348436e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.2914959120735,14385.537954920796,73069.37927613944,20272.478160549777,17509.148161276993,59888.735426747466,52871.14006032533,27274.20213394072,30867.09656110228,160314.2499529946,2293.988335335012,41656.54679078487,19375.259323443726,45599.27508851899,538.639035829272,20899.664894783204,83790.86310266398,78047.7153673732,205344.09840748855,32694.008631307363,67964.40105696303,66291.57885686829,67426.33043398804,75483.87262139618,64595.53246609056,11300.244766913303
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.072826036400746e-12,9.160968776628488e-12,9.266872019195285e-12,9.375654047484138e-12,9.381579964305213e-12,9.349444219487536e-12,9.278078280403946e-12,9.412189972220279e-12,9.309836187823367e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770449182339403e-10,4.793566737382729e-10,4.789724474056531e-10,4.967875885387438e-10,5.008810665006137e-10,5.041659686153207e-10,5.014523919040501e-10,4.96317229426833e-10,5.002751066244837e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.2294291857215,14385.63341798197,73041.24125817596,20273.554426055765,17510.51545080916,59887.52296862904,52872.55979054919,27275.821951986793,30866.432509711776,160278.0485227396,2294.4452381154,41653.921052313846,19372.425484030624,45601.13859890299,538.735428999015,20899.397189429623,83864.74226579002,78052.86903306477,205335.04733872705,32685.63092220173,67961.65408558416,66290.72578680905,67427.14753593967,75479.2789274048,64601.144222801566,11302.415527717718
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.062522040599436e-12,9.15116041228253e-12,9.256673100777014e-12,8.948366281978593e-12,8.976114433834531e-12,8.921471970053049e-12,8.909650961311718e-12,9.045440399016817e-12,8.970304658188074e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748569981963162e-10,4.772671077610079e-10,4.76816926392072e-10,4.969640544739986e-10,5.01015119630808e-10,5.048088695988068e-10,5.011342903746522e-10,4.96126912549391e-10,4.99936071797726e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.505939264019,14385.150973105596,73028.42845970303,20273.93985271708,17511.04073771126,59888.37596890125,52864.26931772906,27280.156357505726,30868.326208300834,160305.1390937559,2294.5989132472073,41658.74405545923,19373.870651818263,45605.49946493324,538.7645682879381,20900.32953303162,83877.76235946416,78053.61050304084,205291.9554530269,32689.23590127774,67967.23734923943,66290.53206853737,67426.49836441621,75474.07983828346,64601.271492129374,11302.954938770268
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.193438436257966e-12,9.280507171039135e-12,9.3840227568576e-12,9.4905194462856e-12,9.524872817504996e-12,9.463637932239242e-12,9.428105304752548e-12,9.559613149180828e-12,9.446474927247907e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716691765884192e-10,4.743153122327351e-10,4.742800174162925e-10,4.959349586773876e-10,4.996523737911623e-10,5.037484193017417e-10,4.993269207876411e-10,4.944876915938127e-10,4.98662388658472e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.634509588281,14384.884480497716,73036.70893703485,20272.598245911737,17508.90230816358,59888.399765595044,52856.627133510505,27277.52815711318,30865.81805936128,160399.41208644738,2294.073825366607,41660.20733820417,19376.554574784375,45608.22163265104,538.6409457428443,20898.668651672484,83831.86818864306,78052.95831557129,205264.50733651794,32696.779834009623,67969.46723804237,66290.79828934355,67421.42418450315,75472.65980887375,64586.33618217981,11300.598334327366
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.128355413991782e-12,9.21606342119086e-12,9.318010703714458e-12,9.212376523494442e-12,9.248208031297937e-12,9.1858816864048e-12,9.162679160238038e-12,9.29429007657482e-12,9.197678088794613e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.696203464360534e-10,4.723334058252867e-10,4.722748184628375e-10,4.962923574567252e-10,5.000046343594375e-10,5.042668095363351e-10,4.991332048941625e-10,4.94720520254461e-10,4.983945041871855e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.765555383305,14385.063851988396,73014.44877373657,20273.127885872495,17510.14511180667,59889.67072079836,52857.46048914531,27278.902369334224,30865.94213803348,160325.61219840695,2294.4042250761513,41657.34422740909,19373.278801238837,45603.59371812697,538.7296767546768,20899.001027747072,83937.26481475715,78056.40765476046,205281.48708737583,32687.133792745826,67965.48214932944,66283.20250005442,67417.80512485796,75464.83178714392,64590.224364961796,11301.948316811633
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.049732813446819e-12,9.13829316378465e-12,9.23650523314906e-12,8.997397829387742e-12,9.027926125964849e-12,8.972767650366723e-12,8.943926508508593e-12,9.075911524513864e-12,8.99200945310105e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676228015306218e-10,4.703915210310151e-10,4.703214559191201e-10,4.969188664255331e-10,5.003777985820032e-10,5.051833812019624e-10,4.9913780800208e-10,4.950350885121604e-10,4.98150118487416e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.441819296225,14385.075868038448,73010.08445241816,20273.25955434369,17510.383099528484,59891.0050457997,52853.640462690375,27281.91421020133,30867.439174038616,160384.8962477586,2294.51319949087,41659.324598611456,19374.220289797868,45604.441342236976,538.7478942452257,20899.933660088234,83904.58024942363,78052.85589969024,205257.6878173523,32689.3020166655,67966.18665250046,66283.51658777946,67419.32343001464,75462.5341183751,64584.764702648914,11302.205970622475
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.193762692352447e-12,9.282737700174514e-12,9.381925313126182e-12,9.583954446143163e-12,9.613878141134916e-12,9.562295012372682e-12,9.49775809121844e-12,9.628396534230233e-12,9.500060769054715e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646417483395196e-10,4.676713528819716e-10,4.680713289340028e-10,4.960118790253256e-10,4.989966461620902e-10,5.042583190557237e-10,4.97395467585733e-10,4.938133407874184e-10,4.967648097556942e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.775646274613,14385.145726364628,73027.79928197231,20272.08875366269,17508.621195741798,59890.930729527296,52851.54811764911,27277.357651530274,30864.98163725746,160437.21285516536,2294.0775142244893,41661.33657042734,19376.919418049525,45608.22838811253,538.6399733752534,20898.42799093935,83842.52189994171,78054.74392855132,205256.8761044356,32697.048109363626,67971.8334889781,66285.17823549152,67414.40453517299,75464.80944195148,64573.79044233836,11299.980727158258
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161033338925726e-12,9.250008252275438e-12,9.348632022000995e-12,9.313364806943485e-12,9.339421830322862e-12,9.292984083465018e-12,9.234337421120666e-12,9.369490892692873e-12,9.259083362749767e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629697869859501e-10,4.660639745495381e-10,4.665127178573557e-10,4.963820990244407e-10,4.991950996813545e-10,5.048429168728514e-10,4.973446308014615e-10,4.94216495739711e-10,4.964083528554277e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.776436249468,14385.344063111103,73015.99607406171,20272.883887423584,17509.823956474866,59892.87889481361,52854.14111369019,27280.33488967952,30865.59836343878,160358.9074998474,2294.390518130067,41656.69634192064,19373.403426163604,45602.18408838299,538.7247408853502,20898.878097326713,83950.56597483144,78054.53536053523,205266.97151593197,32686.741617704865,67963.89322404034,66279.98191730777,67415.13670845432,75459.54560496993,64573.67538464041,11301.268663641125
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114669316117245e-12,9.202036557870141e-12,9.301645922530558e-12,9.10148984365847e-12,9.122005298553748e-12,9.081127214004092e-12,9.020420816604456e-12,9.160561442692774e-12,9.064904960637165e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61371831558743e-10,4.6453955614627537e-10,4.650521810014394e-10,4.969012929457022e-10,4.992704869583845e-10,5.053161018354543e-10,4.973596840462386e-10,4.945201078413079e-10,4.960015181626152e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.3875302857905,14385.196717797058,73020.47059855695,20273.222151656628,17510.176384159502,59895.13205450053,52853.512691147065,27283.353644081148,30867.50531287519,160401.54168119436,2294.4956157696015,41658.35549663181,19374.39000787299,45604.093613670106,538.74270495924,20899.98873053674,83918.57419273247,78051.54515136838,205239.87500939277,32688.946173811575,67964.25142681939,66281.59570311235,67418.1988380239,75459.79945089377,64567.36351535085,11301.563966456748
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.218826294479013e-12,9.305764417634567e-12,9.406341323256235e-12,9.693646476250166e-12,9.708707111323905e-12,9.672753033251066e-12,9.57543106637608e-12,9.713494098163519e-12,9.578389033324834e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586293286910775e-10,4.621001958835952e-10,4.631689739459546e-10,4.958032676869687e-10,4.976755722690228e-10,5.043141107306815e-10,4.955068900567e-10,4.932309524950413e-10,4.943948643397238e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.674095318836,14384.988897031053,73047.0914512201,20272.241758446562,17508.549859215276,59896.06317950675,52855.2068474264,27278.767884191202,30865.19884068159,160423.8318875462,2294.0706070353226,41661.26429893017,19377.551902980395,45609.80908264955,538.6358280322311,20898.585942364592,83875.10575386863,78054.88708321337,205222.81938670616,32698.01992676975,67972.28945432999,66284.90538442592,67410.71014180731,75463.95822501097,64560.412289598025,11299.63835535055
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.167354577598508e-12,9.25412100879062e-12,9.355700166528492e-12,9.441716487138228e-12,9.44994134980976e-12,9.417947779008362e-12,9.329943097945653e-12,9.468576934361228e-12,9.348999953187162e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.572924393831105e-10,4.608481857423059e-10,4.620110623399123e-10,4.959440087828204e-10,4.97482838913828e-10,5.048480806760184e-10,4.953387141079219e-10,4.934266274193401e-10,4.938313586781133e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.678767719361,14385.305091837638,73042.15594313636,20273.23943780119,17509.993187364475,59899.75524818157,52858.795025769796,27282.2321916925,30866.725459608617,160365.84346781054,2294.3798694741286,41656.453910786804,19373.92672702615,45605.15955527421,538.7210644577184,20899.493556426754,83943.97267673082,78056.14100387297,205230.0906473351,32687.367058602722,67964.77580727125,66282.32545334299,67415.5778198846,75461.58143523228,64557.58339661564,11301.004560400717
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.117336371311768e-12,9.203604635251707e-12,9.305334375819058e-12,9.225614943758601e-12,9.230616975815834e-12,9.197680867600413e-12,9.125485787120428e-12,9.262728069084705e-12,9.153004507586296e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56052141101479e-10,4.596983878278076e-10,4.6095807412947123e-10,4.96200634281757e-10,4.97122858500556e-10,5.046215750351783e-10,4.951967033837646e-10,4.934642541555269e-10,4.93210916641424e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.3039741197945,14385.239894683173,73051.46463593478,20273.72254002933,17510.74517163136,59903.13653813853,52861.00745714298,27284.72440793993,30869.37777628537,160392.44875516152,2294.5173777028954,41659.98765166415,19375.412702429152,45609.97184069032,538.7455840395771,20901.11770216377,83910.75695992123,78056.41496772502,205195.32079965566,32691.202713048133,67969.16263046673,66286.3972653868,67416.88876517363,75463.02628086666,64549.946608966675,11301.237362689692
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.182456931075638e-12,9.272011960974808e-12,9.372256402819852e-12,9.67700040757775e-12,9.681439915224291e-12,9.645759753274679e-12,9.557610597127936e-12,9.694252161613693e-12,9.574547534567644e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5354060885289167e-10,4.5755340089101557e-10,4.5931690117336673e-10,4.946615159927878e-10,4.951371265719574e-10,5.033345258115262e-10,4.931673708838581e-10,4.918709266301027e-10,4.914382069928244e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.572079443086,14385.003671672863,73080.3601444563,20272.885988343445,17509.415069221952,59904.19310030999,52866.71992712856,27282.51524789254,30867.34184144429,160401.28550048117,2294.163304364557,41665.362583624694,19380.053058278478,45619.327224076114,538.648463789197,20900.0490612933,83921.71341902873,78057.88839637482,205122.41415531727,32704.589414195565,67980.0480198972,66288.66350297074,67408.58860469442,75462.13345868957,64541.513506964046,11299.829619703927
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055578091454018e-12,9.143773076298738e-12,9.244699747993855e-12,9.346995195004853e-12,9.358020859093765e-12,9.309311417257519e-12,9.25075252931699e-12,9.392674422709218e-12,9.28645835459303e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525244444807819e-10,4.5664795596599533e-10,4.5853342502246284e-10,4.943745804764014e-10,4.945280022200607e-10,5.031345976767949e-10,4.926854739278235e-10,4.916614120371289e-10,4.906567959080738e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.649805589463,14385.481455327485,73073.67764423398,20273.874190535305,17511.112914118872,59907.90695136372,52871.09635634997,27285.615259720285,30868.880943141925,160439.1198172884,2294.4833128440246,41660.87778882165,19376.095462927537,45612.30500939901,538.7356861083458,20901.18879463517,83915.31393205364,78060.57964807248,205129.4813217133,32693.38930216702,67972.77937591221,66283.3173131614,67408.72204867317,75456.57645395522,64531.44472471583,11300.572850827417
