time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593988971301683,1.7352329365842487,1.349964373328751,1.752525977418211,1.3659420301087122,2.2206987277062273,1.360397753159576,1.334663604132151,0.9230310247795633,2.7718208484626655e6,2.7717023905907776e6,2.8199155530534377e6,2.7827962458091024e6,2.767535542483844e6,2.7731496207884625e6,2.890298186731864e6,2.770459016613141e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115514.94636148751,44803.228141757994,53110.6712900709,176801.68591678853,165191.7976853409,369115.7607312206,786499.1214125166,209860.35292093415,237401.4056434195,1.5491612823238524e6,1.546815594290802e6,1.5715170073084717e6,1.5618858204632846e6,1.5946446241127683e6,1.554018103284373e6,1.6768958195232607e6,1.5696177399295417e6,1.552620801615464e6
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2365149264855564,1.6546425153082132,1.49241924140909,2.035269483335756,1.4079766744667934,2.838728235196141,1.4069337334240628,1.3860885123338826,1.2541622096942804,2.7752341292999163e6,2.772517977816288e6,2.8244504949611756e6,2.7855729465354723e6,2.767807202147786e6,2.7739082870822623e6,2.8903009741989975e6,2.771133198995135e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118563.62761641339,40862.731658153745,44839.50038212098,181476.8109965599,173641.48001510208,378004.53786122845,791276.3189866372,215552.66669347204,247879.18318381507,1.5498817570023355e6,1.547765571519455e6,1.5722381674392498e6,1.564373656486449e6,1.599111192746444e6,1.5541830907707568e6,1.6799806791280003e6,1.5708445826574615e6,1.552624799553117e6
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221366745512177,1.453221661294405,1.45298206173734,2.391422062457883,1.3608647928323703,2.4978332721504057,1.3726259806264096,1.3340587844849974,1.3706371949061062,2.778647468703907e6,2.7731070367126977e6,2.8289843757262332e6,2.788349613924115e6,2.7680788475909135e6,2.775627210450939e6,2.890303679547159e6,2.7718073724294268e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121647.60526531076,36922.44959565194,39062.56214133468,185461.98740090907,182094.97449952542,386890.3458818204,797374.4208767116,221244.59871793175,258981.4874373521,1.550602229590628e6,1.54871549955936e6,1.572959321402368e6,1.5668614939293517e6,1.6035777745929968e6,1.5543482063627308e6,1.6830655390082807e6,1.5720714250216512e6,1.5526287974662234e6
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045111893854622,0.98760915711725,1.3251731388352959,1.7706336132590574,1.2358631048378157,1.88632173553119,1.3637912663471705,1.259561186320035,1.4714905827950364,2.7820607172885328e6,2.773107624856737e6,2.8335178931344766e6,2.7911262781219655e6,2.7683504536211495e6,2.777347706432292e6,2.8903064992875177e6,2.77248152785808e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124731.1320858956,32983.398986405395,37878.16516552025,189360.83876041538,190548.40414821144,395775.2915177459,802729.5877715434,226936.6091100831,270181.9480467565,1.5513226917146277e6,1.5496654000633587e6,1.5736804722447474e6,1.5693493224775712e6,1.6080443158646591e6,1.554513359754345e6,1.6861504042185233e6,1.5732982627155224e6,1.5526327880313308e6
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166066969635125,0.8583172460554014,1.4971852609465106,1.421252634482729,1.091598095097507,1.4922701010338544,1.3954890950171581,1.1952297741462996,1.737909877176085,2.785474077073689e6,2.773109927695395e6,2.838051923063054e6,2.793903008890115e6,2.768622161423884e6,2.7790758151494456e6,2.8903093774203067e6,2.7731557355844467e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128755.39983274258,29048.98292346864,40757.73049432692,193263.66819757782,199003.75838675338,404660.7523371173,806946.0528843813,232628.7058795058,280636.0066820263,1.552043172286432e6,1.5506153145840708e6,1.5744016199867672e6,1.5718371489843174e6,1.6125108953778376e6,1.554678612112602e6,1.689235276166246e6,1.5745251217256356e6,1.552636783279344e6
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2442694955669542,0.562675145768002,1.4956063473661312,1.8175440451910931,1.3474875169674432,1.9170291664411798,1.3505721278385727,1.6822062353035883,2.015559628290691,2.7888874245509403e6,2.7739256831397396e6,2.8425916658990113e6,2.7966796869200733e6,2.7688938971982934e6,2.780806240072233e6,2.890312231489003e6,2.7738299323037965e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134280.706943427,28966.909359485187,43636.17472312788,197176.6111681304,207461.99460571882,413741.8438037742,809677.0474311403,238322.48900286143,290097.1163785246,1.5527636517005877e6,1.5515652860401843e6,1.5751228683651164e6,1.5743249608141112e6,1.616977485933403e6,1.554844049454756e6,1.6923201499122325e6,1.5757519792706105e6,1.5526407811082748e6
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924336536664582,1.182269437584278,1.5108554373344087,2.2242092336366794,1.6249502889365028,2.3908377343164346,1.2612538951119379,1.5925352077510375,1.7304204255043993,2.79230077796082e6,2.774741475711868e6,2.8426423084603692e6,2.7994513904300337e6,2.7691657118708636e6,2.7825367097145733e6,2.890313774814723e6,2.7745041280162972e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139770.67131781296,31064.61524995122,46515.389363982875,201099.00935467333,215919.8085177582,424577.56536347966,806191.2772159025,244013.65283066136,297850.65273647726,1.5534841312526467e6,1.5525152592219133e6,1.5758440052350468e6,1.5764357245332962e6,1.6214441203122656e6,1.555009494378922e6,1.6954049925110545e6,1.5769788359106553e6,1.5526447788905457e6
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3452009123602375,1.586967023402412,1.5418462164271638,2.714625866128527,1.9454507257754354,3.053332037098355,1.2497746947172974,1.4368530251300837,1.5524057473200046,2.7957141367986016e6,2.775557266466998e6,2.84264343553742e6,2.799546849106936e6,2.769437529530391e6,2.7842671807545996e6,2.8903154799272944e6,2.775178327317113e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144739.02512971082,33162.3660830431,49395.11691334329,205006.78797281155,224377.5454976891,433930.9926434814,773780.2439627838,244224.36041667414,291316.64344260434,1.554204611060121e6,1.5534652324527777e6,1.5765650653353808e6,1.5781591392653e6,1.6259107529790713e6,1.5551749284889358e6,1.6984898377839043e6,1.5782056933576334e6,1.5526487766429728e6
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3206541132002607,1.8949083819885069,1.4559253008000117,1.9642732428503982,1.4351081077697259,1.9271616542537267,1.0626149338453141,1.2302624905662467,1.4031365705002046,2.799127489949357e6,2.7755569253612105e6,2.842643961285927e6,2.799639955137296e6,2.769709346674815e6,2.784281915474324e6,2.890317108545675e6,2.775852526052631e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148812.6211666234,35260.09952910715,52274.701431590045,204991.43983649573,232820.50513601644,442813.15882024326,730752.0275893962,235913.16796520932,276442.32765632356,1.5549250907488281e6,1.5544150962192628e6,1.5772860748392278e6,1.57949719308423e6,1.630377386253142e6,1.5553400672795745e6,1.7015746893298735e6,1.5794325511726777e6,1.552652769209023e6
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28295957102823,2.387773244542915,1.2725823448804814,1.6533206960724809,1.4438763442766451,1.8638195919396516,1.0218886694637228,1.212340239004448,1.4028149472106781,2.8025408307012874e6,2.776324486574318e6,2.8437019844338084e6,2.7997331472950797e6,2.769981161793634e6,2.7860119157122034e6,2.895738310377664e6,2.7765267240523086e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151899.50717483868,37357.85980935822,52321.09979580146,208891.61225677302,241277.59704674367,451699.46459331486,742723.5512167793,241605.70486608258,266786.66479126626,1.5556455690179684e6,1.5553650321712717e6,1.5780072150908536e6,1.5804546831613432e6,1.6348440171370856e6,1.555505438414633e6,1.7046597124638031e6,1.5806594012499757e6,1.5526567632964181e6
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166598354108482,1.7381644165301813,0.9005621208803439,2.5073765181977286,2.0516394016833757,3.1542768878171876,1.6898710497274716,1.2144693922580243,1.3440990639007175,2.8059541815667935e6,2.77714022138219e6,2.8472333505623615e6,2.799819414875084e6,2.7702529099327116e6,2.787742463631592e6,2.901160596560686e6,2.777200906617133e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154985.82949064125,38314.90604068496,49785.14569335882,212796.423272214,251065.93598991606,460588.90360970073,758247.2515366236,247298.7424432338,259818.94837775617,1.5563660460216075e6,1.5563150038923e6,1.578728343085025e6,1.581059475495402e6,1.6393106182172121e6,1.5556708799596592e6,1.7077448145593742e6,1.5818862415049158e6,1.5526607609765823e6
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1552586198560224,1.0094477935879493,0.5806376872312556,1.7464234865228208,1.7530303209094673,2.7135122190153114,1.4792591460744715,1.2202700505299822,1.4333269235324702,2.8093675309131555e6,2.7771393793294085e6,2.8472362874664017e6,2.799907130648061e6,2.77052464763622e6,2.7887018292661216e6,2.906544952682808e6,2.7778751222321484e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160832.2163247386,39059.59901297465,54278.6063756403,215934.28564070188,259518.00368395363,462398.6558186432,770217.718582037,252990.80001033272,250101.0103762773,1.5570865268665915e6,1.557264844874791e6,1.5794494480939358e6,1.5820179862396396e6,1.6437772163245047e6,1.555835995895458e6,1.7108297603429155e6,1.583113108176417e6,1.5526647539307426e6
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1775953635240801,1.865365754290589,1.6193106537759967,1.0004725100318403,1.5314465364051661,2.293493388395122,1.3817306154716493,1.2062046464001548,1.3423238759229454,2.8127809182380987e6,2.7771380447900407e6,2.847613366763699e6,2.7999904976067455e6,2.77079646146809e6,2.788705281344731e6,2.911963094840749e6,2.7785494416186833e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166688.40317786322,41158.00743254269,61148.555767616264,219318.09047908933,267452.33939254255,453160.0743409382,782189.3067979524,258684.02836952312,248550.9915802295,1.557807011826835e6,1.558214669326505e6,1.5801705912637431e6,1.583355977730007e6,1.6482438583589634e6,1.5560009903088e6,1.7135262002500817e6,1.5843400153730994e6,1.5526687469973315e6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3967488283033629,2.263973261455112,2.13336462878833,1.4316550230742964,1.270868089352263,1.7803470878254888,1.207062932920602,1.0631245190194518,1.0837178292718073,2.8161943401407325e6,2.777136736540902e6,2.848849743660573e6,2.8007800486553633e6,2.771068266821761e6,2.7887088007006105e6,2.917381062697398e6,2.779223751318167e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172544.85451774218,43255.90826593977,68018.52179838532,224665.73826461335,275228.0120525125,445241.4194940334,794160.8696888563,264376.9184956051,248497.12014450162,1.5585275056540475e6,1.559164494288779e6,1.5808917312774903e6,1.5850790351261687e6,1.6527104945460008e6,1.5561659849107796e6,1.7152997418859713e6,1.585566910346697e6,1.5526727448761615e6
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921180939281935,1.751148254496151,1.7557151724763795,1.6852747270213546,0.923767330390444,1.0788538006151387,0.9585115009466055,0.8551316020124398,1.0210231712539,2.81960773947041e6,2.7771354173068497e6,2.853338922451083e6,2.8035490242134994e6,2.771340004826292e6,2.788712423852e6,2.9227994187892545e6,2.779897996590635e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178400.089500189,43376.039375268665,74886.90762241166,230620.07874595866,283459.0714194157,444985.82624794636,806132.7486177478,270070.1626168755,249413.95944305664,1.5592479964629803e6,1.5601143173645048e6,1.5816128735071425e6,1.5871894902708519e6,1.6571771022857998e6,1.5563310103905806e6,1.7161502118711565e6,1.5867937862748487e6,1.5526767427690204e6
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394349288540795,1.3379148502862461,1.138860707402496,1.9093029113879418,1.2596836565090663,1.6658446694285463,1.4643406682673976,1.2626505298657538,1.1064440227128207,2.823021090826974e6,2.777950687912399e6,2.8578795610754145e6,2.806325049181813e6,2.7716117415981377e6,2.7904429114403813e6,2.928221714033428e6,2.7805722122812457e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184161.40608489973,43102.391237888856,81583.7178966608,237684.49771432157,291917.5938149567,453872.92275976995,824332.440412325,275767.9111531324,258333.79264173473,1.5599684794489148e6,1.5610642783032134e6,1.5823341616810374e6,1.5896765761983332e6,1.6616437112090925e6,1.5564964424850591e6,1.7160775565801084e6,1.588020654771066e6,1.5526807406968095e6
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3969737558998325,0.8225798784529352,0.7288930352620056,2.078676510381459,1.603682051592047,2.3853824036309867,1.8401501352367997,1.6428476866925876,1.8883642665537983,2.82643443176517e6,2.778766345031136e6,2.8624202421828993e6,2.8091017246038774e6,2.7718834819264715e6,2.7921734554346027e6,2.933643993355832e6,2.7812464620014634e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189277.03732588494,43628.47579277198,88452.15727618197,246504.88936536032,303683.61888335086,462760.76089921116,847895.6883847399,282550.23388602457,267697.572992628,1.5606889633776683e6,1.5620142451709937e6,1.5830554584679294e6,1.5921643845537994e6,1.6661103215787443e6,1.5566619031638936e6,1.7150817394051491e6,1.5892475295262847e6,1.552684738640177e6
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305118218400223,1.6929466226449352,1.6757793272357757,2.299956908592326,2.0093260277295437,3.1730116320223436,2.357255086965205,2.0561813114508807,1.5531853837853655,2.829847764069735e6,2.779581985512831e6,2.8669609535218836e6,2.8118718527761353e6,2.772155297943316e6,2.7939039847702025e6,2.9390663569366233e6,2.7819207848324e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194611.50343649148,45726.68536034485,95322.0192850872,256030.09218594202,318846.9167728287,471648.5342406441,862888.6774450499,288247.2665311758,276262.81401261373,1.5614094439744463e6,1.5629642129239812e6,1.583776747628856e6,1.5946291528542796e6,1.670576968552335e6,1.556827352667546e6,1.7131627465474117e6,1.5904744386000088e6,1.5526887365352658e6
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378982406184549,2.384695233603551,2.459524342783465,2.64761104985688,1.5090030458848573,2.217567770507219,1.9263514234604728,1.6613247463698981,1.4157421297582515,2.833261173767391e6,2.779580671696003e6,2.866961848245374e6,2.8138736938961004e6,2.772427108134814e6,2.793907547546305e6,2.931835893187634e6,2.7825951011165413e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200467.61931065854,47825.37389033577,102192.04477691645,264135.1487889084,326528.7210421612,466331.12247119524,850165.0897810773,282855.55198203574,276219.68962802686,1.5621299335289558e6,1.5639140353111255e6,1.584497780551858e6,1.5967179800839468e6,1.675043610868712e6,1.5569923942056778e6,1.7103205657566355e6,1.591701347605893e6,1.5526927344124974e6
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129639131322285,1.9530241458565958,2.5467492016478053,1.8775712092214103,1.1667236989164758,1.6080476091184444,1.7063280960182403,1.4495424198765017,1.3289962461305,2.836674512790386e6,2.779579902699023e6,2.866962748489467e6,2.814387996186356e6,2.7726988502955246e6,2.794986142943974e6,2.924605448968318e6,2.7832693226307696e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205902.16103400488,48973.937070071086,107480.52452158032,258915.44634141366,334979.5314452694,470399.05539946683,804464.514356147,275313.33153920784,276167.64249529655,1.5628504117031193e6,1.5648638820485116e6,1.5852188200832028e6,1.5984692921511778e6,1.679510221765509e6,1.557157492585869e6,1.7065552062863207e6,1.5929281915929175e6,1.5526967267771913e6
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.615520056155476,1.7149061612874905,1.9615915069659795,1.1519142923299963,0.8333940085890336,0.9668483862628637,1.6280052072148214,1.252189665195731,1.2269698789029984,2.836098298837717e6,2.779579459198465e6,2.866963632581017e6,2.814784650841526e6,2.772970570814669e6,2.796709912228502e6,2.9173749457898503e6,2.783089435746711e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202682.79247590184,49356.22136868841,106572.09769420723,250380.67959834565,343434.13924259844,479277.62390676735,760478.9213832957,267815.79689494293,276108.3367012838,1.5635658115852133e6,1.5658137516587009e6,1.585939860109912e6,1.6005657667786158e6,1.6839768168331934e6,1.5573226737000796e6,1.7018666729985906e6,1.593787299118485e6,1.5527007191206033e6
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406002656560687,1.6073047617998124,1.69883207073925,1.3590746925430834,1.0921830079885677,1.2659596225445058,1.5839397792036616,1.041055279543143,1.0871899593922418,2.8351943112560385e6,2.7803950610676953e6,2.8669645302236076e6,2.81755531582153e6,2.7732422855851646e6,2.7984404569912427e6,2.910144423400011e6,2.782562228802085e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195551.08162660908,48765.79360708398,99865.43424118405,254284.97978094383,352777.0963321298,488163.4985147822,723544.5442001332,266962.54018778016,277259.7815421802,1.5642810206720175e6,1.5667637239946385e6,1.5866609060804937e6,1.6030400333416979e6,1.6884433999771962e6,1.557488126551297e6,1.696255011990046e6,1.5942791205096783e6,1.5527047155602747e6
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2707048614244107,1.533033046733912,1.5312482387575037,1.2520277133645994,1.084614538116716,1.2901165179410752,1.5340498867937844,0.7277113212244386,0.7525759976445603,2.834192434210753e6,2.7812108381530936e6,2.8669659187594005e6,2.820327421439769e6,2.7735140006239233e6,2.8001710162114184e6,2.902913855827528e6,2.78207936316683e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187414.7793209914,47876.500363193234,93799.55461714265,258188.98990869278,368125.517344368,498410.89696835197,695310.4526490587,271625.49575490307,286048.9210406244,1.5649962001614245e6,1.567713702205123e6,1.5873820030883579e6,1.6054529203029594e6,1.6929099832166266e6,1.5576535872536192e6,1.6897204134084263e6,1.5944055541778742e6,1.5527087123078224e6
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086388616256642,1.3619435834965388,1.3185816728024933,1.495651522730438,0.7933682589528638,1.0144168988332147,1.4621193954043439,1.0547310224516444,1.061980540508511,2.833117751537297e6,2.782026760070779e6,2.871506249153217e6,2.823104099870567e6,2.773785708607788e6,2.8019015514548426e6,2.895683281508363e6,2.7815965716630737e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180920.26746353196,46884.96009302443,89679.57372870934,262883.0920499481,387330.36009138124,510523.0185099602,674842.5944006204,277321.02375678177,297133.40867853805,1.5657113782978116e6,1.568663687895326e6,1.5881032043309223e6,1.6074805644507902e6,1.6973765669846626e6,1.5578190440548426e6,1.683185609892323e6,1.5943506023268183e6,1.552712710200701e6
