Time_Index,Demand_Zero,Ethylene_Global_Demand,Electricity_MW_CA,Electricity_MW_NW,Electricity_MW_SW,Electricity_MW_TX,Electricity_MW_NCEN,Electricity_MW_CEN,Electricity_MW_SE,Electricity_MW_MIDAT,Electricity_MW_NE,Hydrogen_MW_CA,Hydrogen_MW_NW,Hydrogen_MW_SW,Hydrogen_MW_TX,Hydrogen_MW_NCEN,Hydrogen_MW_CEN,Hydrogen_MW_SE,Hydrogen_MW_MIDAT,Hydrogen_MW_NE,NaturalGas_MW_CA,NaturalGas_MW_NW,NaturalGas_MW_SW,NaturalGas_MW_TX,NaturalGas_MW_NCEN,NaturalGas_MW_CEN,NaturalGas_MW_SE,NaturalGas_MW_MIDAT,NaturalGas_MW_NE,Diesel_MW_Global,Gasoline_MW_Global,JetFuel_MW_Global
74,0,5707.76275,43816.25018,25544.3001,29930.03202,48172.99982,75509.11278,45033.58168,89780.98626,60557.02654,32789.41936,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
75,0,5707.76275,39299.01674,23590.51418,27351.19141,46212.27175,74618.30068,43757.74877,87740.90665,60661.54738,33176.46672,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
76,0,5707.76275,37190.22955,23058.54276,26094.10459,44886.98107,74770.67643,42999.83763,87893.65957,62568.51938,34422.09702,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
77,0,5707.76275,36386.73694,23097.23159,25529.73825,44693.89236,77697.78272,43220.85552,94479.51871,70285.99669,38962.76768,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
78,0,5707.76275,36598.02197,23462.6261,25630.65793,47666.5808,87834.4999,46759.03898,114071.4604,89665.01309,51517.25967,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
79,0,5707.76275,37912.45869,24658.75577,27464.84852,56423.15374,105405.6621,55864.40708,138291.0793,105610.84,59736.59286,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
80,0,5707.76275,42952.82576,27893.57184,33127.12812,66466.39963,118753.9914,65155.69581,153436.6229,110484.9239,61425.21542,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
81,0,5707.76275,53718.20467,34133.22039,39864.25125,72434.59608,122483.4679,69711.69987,157262.8074,107731.1198,58906.55324,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
82,0,5707.76275,62863.39304,37289.58412,43851.06829,74764.82573,121608.6393,70273.25607,164331.7707,110647.0378,60466.16001,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
83,0,5707.76275,65659.87239,37892.48505,44605.51635,79622.76211,124748.8585,73633.10749,173128.8663,114984.6526,62241.55425,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
84,0,5707.76275,64997.57506,37159.54666,46203.57449,83351.12954,128559.318,76626.8091,180378.1884,117142.2613,63047.61748,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
85,0,5707.76275,67396.87918,38009.62623,48667.7782,86975.05353,130436.843,79039.03444,184722.4445,116896.9573,62434.50706,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
86,0,5707.76275,70560.05996,38514.7304,50815.50564,89779.22819,130830.0364,80242.77568,188036.0785,116994.0123,62274.66449,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
87,0,5707.76275,72279.79826,38789.85097,52177.43135,92652.73925,132906.822,81711.16924,196953.7201,123637.4847,66354.07517,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
88,0,5707.76275,72726.74738,38577.06241,53405.12409,97780.12214,139277.8335,85754.94299,208013.5833,129737.0221,70305.6118,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
89,0,5707.76275,74098.06852,38825.31573,56468.96702,102989.1289,145868.3513,89767.41377,221840.4828,137618.7465,75715.141,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
90,0,5707.76275,79189.22526,40469.59102,59917.8724,109758.6435,148622.8361,95055.71747,211364.9455,125485.7971,68811.08379,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
91,0,5707.76275,84250.92399,42124.61319,64003.64952,101638.3856,134913.2804,87668.21807,182492.8041,104725.6125,56816.04079,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
92,0,5707.76275,88128.20757,42978.99153,61609.99161,88429.36258,118196.701,75903.04664,161642.9513,97898.69535,53128.2444,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
93,0,5707.76275,78373.54313,38871.52739,53446.2758,80285.40745,111465.5287,70231.51878,147525.2692,91433.335,49555.76301,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
94,0,5707.76275,65160.10202,34026.82611,47493.97461,73186.76437,104534.0302,65183.20448,132596.8923,82522.40038,44527.57251,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
95,0,5707.76275,60153.25613,32224.57144,43513.03638,65812.53105,95369.10804,59142.68108,117361.1693,73529.34225,39498.24028,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
96,0,5707.76275,55506.00113,30380.40387,39236.19774,58848.17239,86161.56329,53272.90112,102810.0738,65389.51544,34866.23101,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
97,0,5707.76275,49812.47888,28020.38523,34751.64094,52102.35505,78703.67581,47638.36768,93893.3524,61782.48003,32957.25406,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
98,0,5707.76275,44412.52093,25613.08024,30811.85442,48470.53197,75694.52104,44931.13562,89292.36097,60295.72445,32065.56087,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
99,0,5707.76275,39618.99167,23867.78413,28080.16459,46416.77025,74844.2004,43583.21104,87336.01941,60374.64834,32300.75779,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
100,0,5707.76275,37468.55695,23415.33975,26738.81474,45014.24408,75018.95301,42771.23113,87568.82957,62281.62035,33490.44319,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
101,0,5707.76275,36611.22729,23565.79631,26091.16518,44792.19207,77972.69842,42981.81471,94170.33208,70072.68886,38037.96425,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
102,0,5707.76275,36775.78583,24071.97517,26109.78143,47775.41262,88244.74232,46434.62645,113516.5809,89329.05326,49994.18834,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
103,0,5707.76275,38067.87509,25401.36637,27834.23412,56408.23325,105983.1982,55594.0633,137575.1651,105395.399,58734.15161,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
104,0,5707.76275,43121.44747,28739.35265,33456.34182,66457.62287,119331.5275,65021.94678,152297.4175,110576.6463,61145.49092,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
105,0,5707.76275,53901.04749,35243.37488,40276.74817,72602.23219,123007.7258,69609.25381,156180.6542,108198.2639,59327.85258,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
106,0,5707.76275,63118.35719,38050.46444,44482.06121,74798.17741,122008.2261,70175.55288,163377.525,111501.3357,61227.69567,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
107,0,5707.76275,66110.88468,38438.42743,45497.13677,79819.36152,124955.5781,73526.86713,172437.7974,116488.4728,63636.75152,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
108,0,5707.76275,65520.70869,37442.19006,47462.62092,83565.28247,128551.859,76563.2546,179956.7376,119418.2558,65125.57087,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
109,0,5707.76275,67977.91303,38287.97087,50174.7147,87313.83645,130167.2551,78935.6398,184370.9288,119916.3296,65167.81497,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
110,0,5707.76275,71112.65159,38524.40261,52609.52432,90218.94384,130255.697,80099.5409,187971.6647,120746.0971,65492.06704,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
111,0,5707.76275,72823.24775,38698.50235,54384.92675,93258.33565,131996.8297,81278.6192,197132.2386,128018.8276,70076.12354,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
112,0,5707.76275,73325.04971,38419.08302,55908.5199,98437.50143,138230.3834,85165.87813,208809.5549,135055.8529,74516.32174,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
113,0,5707.76275,74652.69174,38637.24503,59286.87949,103949.3064,144585.4113,88856.78211,222996.2519,143652.1584,80135.92973,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
114,0,5707.76275,79651.41128,40311.61163,63223.7266,111051.4602,147342.0273,93760.91307,212637.5797,131289.9031,73111.9906,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
115,0,5707.76275,84550.58306,42044.01146,67703.38438,102859.2329,133778.454,86460.68253,182829.5966,109559.1679,60488.99466,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
116,0,5707.76275,88238.92905,42974.69277,64605.24836,89638.80004,117415.6421,75006.64359,161393.5775,101425.7403,55762.22158,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
117,0,5707.76275,78361.35361,38810.27008,55902.64108,81376.35865,111052.0896,69503.01345,146969.4694,93953.56702,51480.72422,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
118,0,5707.76275,65112.35972,34045.09583,49458.47895,73996.85927,104315.5894,64652.00267,131715.3424,84410.17468,46042.65171,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
119,0,5707.76275,60133.95606,32339.56324,45024.87189,66328.60451,95389.35377,58734.79398,116467.6568,74942.50663,40582.88628,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
120,0,5707.76275,55499.90637,30441.66118,40474.66831,59205.3865,86550.49442,52943.74572,102288.3214,65989.97698,35706.54623,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
121,0,5707.76275,49809.4315,28120.33137,35867.63618,52348.10431,79439.98104,47355.69243,93271.29836,62218.69454,33271.23053,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
122,0,5707.76275,44442.99474,25810.82315,31438.92813,48675.90814,76114.35354,44668.38044,88653.74335,60656.21468,32145.48216,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
123,0,5707.76275,39451.38576,23909.69703,28662.16737,46557.1984,75028.54309,43368.83317,86706.60378,60689.27739,32177.45067,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
124,0,5707.76275,37366.97761,23488.41865,27259.08996,45131.85266,75093.54254,42604.28199,86944.93514,62637.84443,33244.97068,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
125,0,5707.76275,36558.40603,23730.22384,26554.61184,44902.77923,78030.23891,42841.42566,93429.57246,70374.51944,37808.47599,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
126,0,5707.76275,36705.69608,24329.90071,26471.32861,47812.27501,88219.16877,46382.45484,112524.6071,89595.68804,49397.06217,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
127,0,5707.76275,37981.53264,25814.04722,28159.52861,56457.38311,106139.8362,55410.98839,136378.9073,105981.9956,59170.29348,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
128,0,5707.76275,43012.75757,29280.99628,33767.91906,66670.89813,120175.4547,64750.65443,150859.1475,111683.7139,62417.38107,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
129,0,5707.76275,53817.75243,35775.34629,40618.6993,72773.379,124615.6629,69150.14368,154316.3325,109900.4604,61272.22324,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
130,0,5707.76275,62985.28825,38153.63466,44826.95175,75045.68203,124434.5169,69523.88209,161056.785,113881.8511,63877.6571,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
131,0,5707.76275,65541.02456,38614.67655,45857.70415,80034.39213,128350.4673,72542.24664,170190.6732,119396.925,67184.11479,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
132,0,5707.76275,64459.20454,37627.03669,47751.66271,83692.54548,132870.5928,75394.61062,177987.5132,122770.3884,69073.6823,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
133,0,5707.76275,66543.61269,38420.15771,50333.44273,87360.35327,135361.8831,77606.68671,181455.7406,123696.1444,69506.39896,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
134,0,5707.76275,69352.28156,38557.71799,52549.75636,90304.95608,136333.6782,78590.35863,184267.8666,124825.6093,70242.81651,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
135,0,5707.76275,70741.88699,38737.19118,54166.43076,93450.54669,138808.985,79721.05962,193218.6353,132414.0354,74958.17226,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
136,0,5707.76275,70788.61349,38478.19095,55446.05304,98786.81646,145779.9094,83475.5181,204192.9201,139759.2905,79511.40199,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
137,0,5707.76275,71672.35378,38689.90483,58540.26986,104296.8661,152813.7021,87221.4394,217261.5761,148757.6814,84932.34851,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
138,0,5707.76275,76390.71433,40346.0017,62245.88354,111209.4418,155697.1203,92160.66763,208192.1018,136203.449,77512.22815,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
139,0,5707.76275,81101.96432,42046.16084,66495.2877,103119.9026,141335.439,85271.16992,180011.9495,113879.718,64156.23986,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
140,0,5707.76275,84875.63696,42906.98731,63164.93844,90218.94384,123605.5076,74202.25228,159780.4699,105045.5742,59134.89976,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
141,0,5707.76275,75540.49521,38726.44428,54642.61485,81933.68288,115923.8515,68817.19397,146314.2882,96908.94701,54488.04797,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
142,0,5707.76275,62797.36647,33966.64348,48565.87872,74392.69113,108013.099,64091.39505,131574.552,86737.36312,48322.69177,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
143,0,5707.76275,58514.78131,32235.31833,44513.4149,66867.49754,98018.10194,58322.16401,116506.3051,76834.54708,42297.76869,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
144,0,5707.76275,54509.50776,30373.95573,40130.75757,59796.94009,88379.00348,52659.17332,102938.9016,68184.91456,36594.81421,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
145,0,5707.76275,49120.72354,28041.87902,35609.94808,53238.9454,80606.77441,47689.59071,93784.769,64010.48032,34012.215,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
146,0,5707.76275,43891.4189,25702.27949,31178.30062,49579.91437,77078.68962,45063.93607,89191.13915,62098.17561,32782.56896,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
147,0,5707.76275,39208.61112,23814.04964,28323.15565,47419.95386,75827.71663,43743.52015,87115.17182,61847.53891,32740.32486,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
148,0,5707.76275,37181.08741,23359.45589,26987.68462,45966.52249,75698.7833,42972.32896,87285.4085,63536.93693,33773.59289,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
149,0,5707.76275,36416.19495,23509.91245,26304.76216,45626.86189,78549.16893,43212.31835,93828.93852,71217.08537,38371.35018,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
