time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.178858631797821,23.501132297368308,16.661073151246494,15.730386852446367,15.393564949041762,19.72607370273368,14.784213127483412,10.861671220142734,12.371922872923092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348828.8007957351,150288.3264803267,302506.51200252486,358294.8444571324,569015.7719278663,675223.8876174691,923767.8661845676,563190.1056793057,576520.292338958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69010260931998,25.28269115550956,20.51338943995801,16.17051551342746,15.36907964109195,19.642476673719376,3.480568137549932,10.053178072743682,11.16438713021675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352025.82675020414,152592.16565298912,305730.11407603364,358656.16850019887,584053.3214300051,688167.5570884049,861898.8551744462,508693.66449888673,529635.2881683717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.883496863704817,26.30813425188901,21.71263102963456,12.439571557029831,12.709244143224465,15.879104892844087,1.9917969903243278,9.92241984690688,9.826055189863581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352104.1186661964,152597.24335680722,305784.5213835052,338811.7971694238,584013.872354982,686951.7575757375,800037.6520218446,444998.47079031373,470466.5605848418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68366699770036,23.125109706319275,17.09862255477426,10.122746174949338,11.49931946271916,14.241917728378473,2.3648661133644002,8.687377360829284,9.33207834624952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352084.0783709607,148588.72285538827,296648.1025769148,318163.3308600079,573739.3746333106,676321.578568584,800243.9012922611,408001.50946068147,424340.011780552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.010491951642631,19.84495092421671,9.741856130252913,7.038383340156441,11.428459409630932,14.147983829276052,7.079345045266079,8.14636028046708,8.507858449697695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338901.9476547264,144577.43966556338,276958.5752454753,310543.0216267515,579294.7801175215,679689.0910304278,814156.8645249474,398721.0345101012,396484.55778847076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.248514115402145,11.96256037730984,7.028735817792956,8.823569307089606,12.360331177711526,14.762772824820518,10.502202423180329,7.873461119199209,9.24086117629985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322183.8899974614,140557.40108708083,276210.3910032194,314200.8596405649,584036.5026714464,688132.9780494219,828068.714463333,393752.78335922596,373017.4235237936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.642442863044613,12.736624110923076,9.138980797168905,11.345505747789247,13.518706756861965,15.223249504773783,12.53407731896932,8.287527271839178,9.553570633110885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324288.88521704724,136656.00518491183,279438.45182115096,317851.4628560728,584052.5350825533,688157.7076130325,841979.7909081504,394223.4170238312,355156.83465373394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.057240595725824,13.76471208537865,10.999885530628458,11.629701050022277,12.206945908432335,13.648898446551753,11.492668826186303,8.191581099570532,8.688612902722031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326426.3526072142,136607.0308318093,282666.14804310194,321505.37493214454,584040.6165505056,683511.7922123836,855878.2979533592,395487.12308192137,341699.0393974832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95320812957876,13.20831856237531,11.477149044920276,11.737283034492986,10.751033175406178,12.391036941189384,10.882299906771898,8.234844752910078,8.178511561505202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328503.786899646,132609.11352355717,285894.05676793825,325160.98230230546,581788.5140221607,676325.7864730709,869777.5316415102,396084.98704497155,332890.0971701222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819756835409756,13.601781513262047,12.629101048070757,11.518644458379251,9.872887226094123,11.600252619262097,10.109536107956934,8.098749250799337,8.806517479694023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330630.4411396554,129483.3968829409,289122.32781111705,328820.1830333061,574881.291723742,672239.3778720275,879641.1548644106,396048.94018819573,327098.119370324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85338062872396,14.12646856095439,13.931509087932094,12.286466949549828,9.180310713143575,10.903753971620516,8.969301925686352,7.764026187521895,8.088940430541586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332756.69165009825,129423.9503492269,292350.34450484405,332480.6094546465,562640.4070510864,670074.9095933569,879541.2834942075,393195.8202735256,318696.56219099066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.330574978835076,15.104404393071963,16.332887769056693,13.277231742845562,8.572271360015977,9.988858756410233,8.379277985161853,7.268710959205141,7.562625758461262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334890.8944712647,130581.80147449888,295579.5779304275,336141.76425798587,539465.245044926,665094.3224508696,853868.947545393,381615.5279378681,301534.6400211817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112170348121259,16.25461449519344,19.45303822066935,12.702179468553737,7.923523708624673,8.85903778086931,8.639687719573518,6.973297312221524,7.310615717203548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337025.86352700554,131414.30963182054,298808.5033748694,339786.19140232797,515000.7935432152,650016.2525792484,793753.3636661258,355446.64200655743,269717.07636997814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92917101009651,16.41849166513099,18.262287008038786,9.83084685069194,6.681750238867772,7.003350536982154,7.738626941545818,5.8913298308350335,6.473760892609732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331524.67835889757,127535.4122793177,302016.4541602875,333235.2109454512,503499.55132919754,631706.0935782277,740866.496012416,334060.4053287711,242556.83222881824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.048249261905159,15.277372443614738,16.155563864404776,6.549343536562317,4.545075304811006,3.0402901092040646,5.300342801322354,3.6558277999575304,4.746912943493073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314105.3377919799,123536.87390945434,285537.914050299,326095.6589283417,502411.3755882752,628923.5818358834,721950.4067232426,331345.5797915359,233936.97326910903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.486100782322573,11.456163880208505,11.76182230941083,2.606142720278612,2.343303937165541,7.4832469429312525,2.144873614373164,1.9152491818627324,2.2779263253161384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288966.8821805015,119523.88638230212,265846.577704045,328757.54518981493,509454.1363247337,637966.7678420703,724714.7705036083,338147.28646504343,237031.9337769924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.681161153561275,10.345321055332402,10.551595199007116,6.774964166485365,6.330450263557192,10.940499870565327,5.261899957045595,5.2325295233885045,5.0108716940959805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274058.1461606788,115531.29540921071,250915.28482471523,333779.1432228943,518685.38949934614,648188.6701967815,738636.1104285393,349746.9912886753,249845.49256209526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6819649905024905,7.955335839668311,8.857927068639384,8.485485219752674,8.515012862345545,13.606343487270413,7.345148593782078,6.223241569319756,6.010870415604749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271237.92671404325,111525.17108128557,240937.98055589723,340751.85784723575,528980.3711322963,657872.1757028879,756167.8640056996,365016.0076746342,266294.0571826865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.384106058786925,6.158286557306627,6.424383819764904,10.99800594348541,10.43891670436551,15.373623147921847,9.037619511447414,6.904197358900155,6.622874228006021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272727.0876697524,109013.92811949593,234665.85455597454,346266.7435831211,541589.738126469,666650.9770233755,776822.710953648,380508.8764879862,285566.7642364356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7975159317690173,2.9482873805339214,2.958869998376661,13.89949402467905,11.682108484679132,16.821770086511645,11.015378002309145,8.394606798953298,7.332692290495755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274859.6761547921,110089.53294430445,235142.6439321072,351254.25004705257,550038.4574978556,675425.0493406638,798599.460937813,396012.57766529534,307111.3711808027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.650501894011072,6.219134966977387,8.69666104579963,17.152572306621686,14.636865998340667,19.109963337401044,13.449608525090147,9.581178294159608,8.239589628184332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277396.1767054535,112709.74603320191,238380.9258105068,354939.46582326025,558864.1097917166,684195.8428051354,814350.5832780808,411515.8813938065,329006.02608602564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.489480435699162,5.7120171521891825,10.805070605014581,17.251193020398162,14.374098300792003,18.900034142675697,13.949700865497036,10.43013859203527,9.746967507040273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281359.6255212566,115329.63938177613,241619.05890340585,358602.0758005326,567302.9027635569,688179.1521317202,828264.6653751016,420235.267443388,350117.3117487839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614409375401536,23.871262489415855,12.947720236897474,15.392816378687739,13.093995332332915,17.581125842388236,13.00519680577017,12.844894594479172,10.937754759332126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286753.87928638,117958.97231198949,244859.15032380217,358640.2177982565,575686.8563919006,672905.4449393839,842173.9331568169,428265.45751618105,370560.7189261686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49099643605606,21.936850319489945,14.933600007159876,14.496971880136059,12.998474587669588,17.822823196575904,13.238431762567103,12.086751504050767,12.223634811094145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292046.7037771415,120578.7373015556,248097.81785010642,358676.31955079304,584049.189039856,643905.5391314301,856084.0911873054,435077.68388334574,389542.32233980583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.889804907751564,22.597342292845685,17.781828259205838,13.182158302408382,12.336167100628323,17.14678745562087,11.437788580182454,11.324511742471113,14.091270999491849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296742.2193420788,123197.78297301817,251335.63591066812,350239.70913748007,581652.8731624738,614711.3140134892,866955.9339729612,441884.5141270644,404944.50358847587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.547973985080837,25.96562468156663,21.529668953739744,11.722967989863609,12.334112694078215,15.703162202212187,10.39483415614195,9.604053200275638,11.498965286105063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300032.60136868723,125815.55488427976,254570.92659390988,336874.44438158907,562565.8237553919,585512.1071116356,832388.9690749195,429733.1374707875,393636.41821674374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.865750223550293,23.413615130970708,18.274766990706127,10.839819323725996,9.30285227561503,10.371349209842407,10.010936465226322,8.811211324086639,10.687268391029894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302168.5293966552,127756.73755385814,254931.07232369322,306231.2138040636,531071.2663127107,556310.9341252443,770589.1606648653,397733.68676844647,367135.0406094549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.065339221222509,22.612104202773878,15.902708681015227,10.080442294782484,7.490227267720783,7.3275038148713865,9.381527095247549,8.307294908309611,10.000540832108266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304285.8645808927,124335.08218783597,242774.25253286844,272822.838473569,499581.3592391483,527110.2224108571,732258.0462690154,371025.9452761745,341613.56688906904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636713550553921,18.29571002532531,11.354735373181574,8.954057874890642,7.379146008226571,6.884234915719356,8.971740601675902,7.99185708292679,9.282341220498473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290308.14461698406,120319.4891247095,223086.36321328348,251630.7368578571,468109.6942903643,497910.8695154357,737371.5357721874,364127.6099310254,326577.43071709626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83975354172327,17.329871314506402,10.330515576146976,9.06375292286146,8.413444740953013,11.384377006991125,8.976588833090096,7.6853122198375,8.838700979120745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275276.51702848583,116316.17136877702,212981.901052395,255278.62191712655,443557.19782346836,471733.0973489863,750683.7090727508,359473.59819912346,312768.00474207976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.756597587805652,16.975770203029178,10.225563329643416,8.530191179593755,10.923680864834862,15.569880640522413,9.250162183476576,7.515082632529951,8.629917684075638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273802.2001270155,112308.27995792714,216191.70666754976,258915.64448017266,412214.4499497205,442621.3790984617,758947.2723901125,355016.1168685595,300583.91772891907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166034915834626,18.995882027014844,14.52151857308941,6.622670987038429,12.783347776054061,17.2633340093545,9.392214886826121,7.289874356135065,8.398199214095698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275938.3784780225,112219.08574138928,219418.18711385457,258826.30098156942,380729.54087599355,413428.36614343856,746969.9621004679,342525.70797197963,290071.09488229576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
