time,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CEN_onshore_wind_turbine_1,CEN_solar_photovoltaic_1,MIDAT_onshore_wind_turbine_1,MIDAT_solar_photovoltaic_1,NE_onshore_wind_turbine_1,NE_solar_photovoltaic_1,NW_onshore_wind_turbine_1,NW_solar_photovoltaic_1,NCEN_onshore_wind_turbine_1,NCEN_solar_photovoltaic_1,SE_solar_photovoltaic_1,SW_onshore_wind_turbine_1,SW_solar_photovoltaic_1,TX_onshore_wind_turbine_1,TX_solar_photovoltaic_1,CA_offshorewind_class10_moderate_floating_1_1,NW_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1,CA_utilitypv_class1_moderate_70_0_2_1,CA_utilitypv_class1_moderate_70_0_2_2,CA_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_1,NW_utilitypv_class1_moderate_70_0_2_2,NW_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_1,SW_utilitypv_class1_moderate_70_0_2_2,SW_utilitypv_class1_moderate_70_0_2_3,SW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_5,TX_utilitypv_class1_moderate_70_0_2_1,TX_utilitypv_class1_moderate_70_0_2_2,TX_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_1,NCEN_utilitypv_class1_moderate_70_0_2_2,NCEN_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_4,NCEN_utilitypv_class1_moderate_70_0_2_5,NCEN_utilitypv_class1_moderate_70_0_2_6,NCEN_utilitypv_class1_moderate_70_0_2_7,CEN_utilitypv_class1_moderate_70_0_2_1,CEN_utilitypv_class1_moderate_70_0_2_2,CEN_utilitypv_class1_moderate_70_0_2_3,CEN_utilitypv_class1_moderate_70_0_2_4,CEN_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,CA_landbasedwind_class4_moderate_70_1,CA_landbasedwind_class4_moderate_70_2,CA_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_1,NW_landbasedwind_class4_moderate_70_2,NW_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_4,NW_landbasedwind_class4_moderate_70_5,SW_landbasedwind_class4_moderate_70_1,SW_landbasedwind_class4_moderate_70_2,SW_landbasedwind_class4_moderate_70_3,SW_landbasedwind_class4_moderate_70_4,SW_landbasedwind_class4_moderate_70_5,TX_landbasedwind_class4_moderate_70_1,TX_landbasedwind_class4_moderate_70_2,TX_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_1,NCEN_landbasedwind_class4_moderate_70_2,NCEN_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_4,NCEN_landbasedwind_class4_moderate_70_5,NCEN_landbasedwind_class4_moderate_70_6,NCEN_landbasedwind_class4_moderate_70_7,CEN_landbasedwind_class4_moderate_70_1,CEN_landbasedwind_class4_moderate_70_2,CEN_landbasedwind_class4_moderate_70_3,CEN_landbasedwind_class4_moderate_70_4,CEN_landbasedwind_class4_moderate_70_5,CEN_landbasedwind_class4_moderate_70_6,CEN_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1581736753350564,0.6491318657716271,1.1200864621516136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0402854300713744,0.3970719800822485,0.175478397808961,1.7227370264018587,981.085686445676,1.150430872999523,1.800234215436364,3305.4124841990197,2.514642815903123,2.739523668698155,2.5722212542417324,1.578184354095257,1.7034673313979338,1.7134913398076606,1.5917045273937713,1.3050146708811035,1.4905319495212517,1.1079284695682672,1.421281828355239,1.5525734411100665,1.66595770924323,1.620535130306962,1.5201228962561508,1.555882838800315,1.7211077217580169,1.7427898964269843,1.5048835813522121,1.6985504319018219,1.5835452190173882,1.7381663182313787,1.467589918791873,1.4769824125323794,1.5007619856842211,1.2077106313421524,1.4090838023657177,1.315010437128917,1.4570641040726287,0.4785609975563089,0.8412935332808047,1.425852437836511,1.333711311941542,1.4006239227640265,1.4075320033282566,1.2561603323975437,1.3994887842964872,1.344310729179849,1.6116239120360092,1.4830655612202168,1.300939433568228,1.3141242333880463,0.7604826115688414,1.00539349328914
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125265727545972,0.7257833631625683,1.1965181657231705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08392835414342262,1.4311967123176146,0.23916480929071648,0.0,0.0,0.16666123528998888,0.23709998399806276,0.0080457822911999,0.0883313269261007,0.25379953216437046,0.33210369807553697,0.0,0.18761882153703582,0.2251059504511928,0.03178492965537432,0.47518280115194267,0.5074589779770419,0.20847344514909272,0.5821281996413369,0.12768407844625299,0.7683237191087666,0.24974150311860893,1.0129030189541608,0.4026151340915868,0.2078907470374473,1.7185079320850778,996.7475729198084,1.1346244040070292,1.8874329127286458,3670.218597604333,2.487089631701501,2.7139101959290315,2.5388037440581854,1.5308246576571434,1.683811705072042,1.5281633818703995,1.4710689306066786,1.2515366697542882,1.4461538953485356,1.0672945556325737,1.3999151694852952,1.5188879090367458,1.6371277504767932,1.581956820708001,1.4801336309669004,1.4521328156741369,1.5952773979079211,1.6196884419114213,1.4056706140964472,1.572329615126364,1.4781240147024128,1.604305235967331,1.4545859820017313,1.4762188274489745,1.4884291579801356,1.2352166135662017,1.4250721421102028,1.3306156455495302,1.4547598423465615,0.6454032095482005,0.861300327183244,1.3976632636687611,1.325885920877198,1.3676502879250023,1.3742843436738212,1.2382169489078851,1.3691111300629828,1.4141821785970698,1.6234071242709973,1.4811685786740671,1.3856646273206614,1.3313895114424446,0.8113214430483264,1.183554773262344
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1455096680512586,0.7672495255219476,1.1636492454612561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837439000028326,0.11141929168423562,0.05518265651323472,0.0579412362084124,0.0820679887995606,0.3697765729097441,0.1478132508413965,0.006757257881223488,0.0,0.03969509491660852,0.025984030102556253,1.5685222947719772,0.03479066538806661,2.0727156778839912,0.0,1.1713342995671385,1.4315386254747864,0.982116063160035,0.29900267731174146,0.8167764458482418,0.6711262497025428,1.2372944432367308,0.5083702082878782,0.9657616096454924,1.1889700846908617,1.2331099844522146,0.4088288041283513,0.6634508407985891,0.6799647896085057,0.46949480669622334,1.3623862064794237,1.3836505113262874,0.6027317644096941,1.4365109576808504,0.5937626407332415,1.4104705722219624,1.1325008885678551,0.9781894925540493,0.40467405337000706,0.2089680410572331,1.691821543060018,924.2084967177973,1.1276782019338913,1.9608391321635303,2886.942950039651,2.3668423268503886,2.583239247036346,2.4146231882524987,1.4486476599063973,1.6196794458021833,1.946308605860395,1.8513563499953225,1.525793699116659,1.9532664103842396,1.2452738658845601,1.9351498262538378,2.1354871020716786,2.3453666745772352,2.290205225130194,2.028394002399885,2.0500162150162033,2.351388637369382,2.3834788619387837,1.9301539186578545,2.338817323980038,2.1169996065510475,2.3541481517167995,2.188160433741359,2.2193887701614585,2.194989813538996,1.7459336716461884,2.1026014097978774,1.8477479427435952,2.2116014002461952,0.9917806458880267,1.0049704236107573,1.5969466821424305,1.5141587655519686,1.559435762985018,1.565619998667728,1.3965964447954704,1.5594179045813163,1.4234953196459301,1.6225893246434637,1.46759912324349,1.3970608584383246,1.3210301843298744,0.800438064435399,1.3043313769782934
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1798496823793796,0.661897971502378,1.133857518701833,0.007868358574074405,0.008301679676330104,0.0,0.0,0.0015930714639835306,0.0,0.0,1.1986335498104381,0.24491166897943384,0.4936902414366632,0.00801557917981406,0.05117889552864595,0.6882139870140236,0.4781207928267923,0.4121560731016487,0.5423211741188627,0.3840114818557513,0.9208262797413567,0.4382178405248274,0.2503838127268688,0.002534976683158356,0.34556262051334563,0.42968932651378344,1.3148608226103704,0.31248644403200493,1.4014739691306204,0.07432442974422641,1.3145523002175867,1.59994297119556,1.1424301710588747,0.5831788052377505,1.165036194270642,0.8238764431750294,1.6021248788467908,1.2499768889451484,1.390428024362853,1.5044036968214396,1.5308644791789998,0.6928919947678667,0.6604210745314969,0.7086354219493742,1.057042741738981,1.4984150335001232,1.4863303511404276,0.7166440944352188,1.511147155486647,0.7018778853761645,1.4905756493353497,1.3298862930335211,0.9595027305730732,0.3930960369993345,0.2385423858753261,1.5593259709746128,12.283017662240582,1.0644871499892015,1.8988042546886184,12.812658593335073,2.3636076056979007,2.578175837529045,2.4119003329898305,1.4130746265267091,1.5688427381117958,2.211996359677869,1.9721559060072646,1.6223481641675885,1.922715561328074,1.1507822451457992,1.852774299092653,2.106349752139998,2.3493298547546146,2.3061039147141855,1.9873470424637603,2.0225723139378413,2.3474135683718487,2.3625494176631037,1.9090133978689536,2.350388373924943,2.1302276977430274,2.329886018174875,2.2556647195352753,2.2734996368753855,2.2985571860326672,1.5753260211327618,2.1716361606155345,1.63890958010212,2.2479038309828923,1.0391037265767462,1.2943088624274424,1.7943033744587922,1.6632559912143279,1.7514985555957239,1.7573529363031142,1.4866761224440541,1.7245354801211619,1.3100151511613376,1.5942212930612953,1.4039882199167852,1.3516410605620939,1.1979149195784355,0.7077372575985184,1.2803460837211817
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2794668312559256,0.715868296511758,1.1729153741294507,0.4087140527615427,0.34842436463509974,0.14889632206045125,0.04401298567504274,0.08330283035916679,0.013802959189683913,0.013004846942076312,1.0274460439250106,0.752618103413818,0.870861509939453,0.5037835937645181,0.829303983206847,0.6384778963329154,0.508660310225169,0.5041457076262841,0.5733181521074191,0.4178246782587647,0.908743242863872,0.4023435330450331,0.3957688759036171,0.026821931493120905,0.390408436283995,0.43158880305194103,0.9614741204955095,0.41028491005543466,0.769163112435308,0.19191039748677574,1.1129551231705612,1.3426876561134122,0.9721899054573697,0.5255128008628793,0.9795252554912786,0.7194225170309512,1.3357807480915431,1.112991308176893,1.2900657908314406,1.3405182302869676,1.3457782954316002,0.6146496443343237,0.5586224272111728,0.5976144778183805,1.0314889414993837,1.484233401377363,1.4771481587743729,0.7415934167647737,1.5008044279012474,0.7174423694427685,1.4896203909780965,1.3200244940845138,0.9204794320665126,0.3833109904620411,0.2602938061821363,1.2514736997599027,3.2151972165056577,0.9174266569125002,1.4647938146708555,3.335724722703162,2.5068692493089735,2.7355534405533746,2.5389956615746847,1.3998688019051362,1.5281392322166307,2.1410570678053773,1.803032616928439,1.5940532361361095,1.3358626121644726,0.8554356779573469,1.1882283754241634,1.4451710208257964,1.7099969426199095,1.6946648555313004,1.3656592420325584,1.3852236168395304,1.6427461886632955,1.6465350859625687,1.355355922624792,1.6370985005269176,1.5332245353022813,1.6239042866436648,1.7193372632647481,1.7414510628013886,1.7902796415442026,0.9007215229725642,1.6141756364157551,1.3265294258074185,1.7027953205582378,0.4505757757828436,0.9608482810284613,1.5677915622269722,1.4715368129478463,1.4232139874916,1.5314115290098798,1.3229617592932854,1.4990827648232887,1.2930594389770729,1.5762721092549654,1.423095597443643,1.3657022744539677,1.0889504007830069,0.791185714145314,1.2625350170114258
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245896315814646,0.6214815339180525,1.1628272787470237,0.7730184645044678,0.868389828631777,0.7743088568513468,0.1738355242822739,0.24942059630631414,0.15306596199384542,0.20103139291394262,1.2465719923566212,0.9933176282719511,1.1326947064727015,1.0365693759101058,1.29712257565068,0.646950836864562,0.5303641685882718,0.5230850844501229,0.579682797226432,0.42366143180200244,0.950920793662557,0.3847945727215629,0.3745382022697288,0.0906875331506823,0.38521132607262887,0.4274884526051257,0.9361320440675911,0.42769180145259833,0.666250058076912,0.22329139769950046,1.0935796804023887,1.3275738589290995,0.9548899193207419,0.5743518103093062,0.9629911521176897,0.7025815464656477,1.311677821328547,1.086186252861566,1.3262299295804825,1.3335961466607076,1.3735835762656716,0.6583833703470408,0.6087706368524408,0.6658314505141707,1.070256141948235,1.4579557285058087,1.4529427824141656,0.709570085144132,1.478177001007861,0.6804443893212695,1.4542248855889373,1.2798607039497556,0.8960890040212925,0.35611697626034,0.2556576279907754,1.2460954717595663,3.585916028655447,0.9131103878573397,1.492055519754032,3.6982086747229914,3.0626841945362564,3.399304947261726,3.04717472620813,1.3791012368493902,1.47826827637748,2.148924343775434,1.6426607446490857,1.6243171018551052,0.9136776275162604,0.7669586526644998,1.1713989299128054,1.1342531185239277,1.671163416998752,1.658317913985229,0.8471584094204969,1.138831582176004,1.5982678081054473,1.5973679962698952,1.2846904388901388,1.6083760612164042,1.4900291874273712,1.5833917740383185,1.6744220063876014,1.737095971281633,1.7493218617064485,0.7969502595623936,1.39039996848458,1.3797783513505166,1.6540763826096168,0.2947748487949882,1.0238558753981124,1.623229337459037,1.5338102384392869,1.4198330247528403,1.587017786537963,1.375194798269467,1.5550598218078093,1.2822281211834134,1.5834938438636854,1.457158771096335,1.4374180014857174,1.1168978130129887,0.6854929351385906,1.2850411908406665
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1489758053925372,0.4669130907852981,1.0982121682379482,0.7715954009656736,0.9878868265106298,1.0609809171392344,0.25761752680829286,0.2725291838263436,0.31468948594596097,0.4243640512409562,1.2017917332996149,0.9648618080585143,1.0924889033211134,1.0401411667498337,1.2806576221099126,0.6330618077117833,0.5100194980246666,0.5037760702288177,0.5997888746393931,0.45444987966710015,0.9937723644352681,0.3652898446802013,0.347456348227956,0.2151007558406986,0.3812407938261586,0.43669450651252717,0.9905965479763239,0.44668612985741607,0.6291315678317915,0.29489479648931716,1.050058148484565,1.2875835050654132,0.9212161689613492,0.62252767350899,0.9302395117719477,0.6720606192631502,1.2978436002748106,1.0559422742315725,1.3412436271006145,1.3555474225989004,1.4015348922865787,0.7041376507361612,0.6545572914524609,0.7174296420288595,1.1071038621290867,1.4638150325272168,1.4624679648411085,0.6806371288556061,1.4770923669774678,0.6509277298328109,1.4380024087780932,1.285332993851159,0.7931110411049602,0.28630371790652964,0.21723230479771438,1.1379219750524427,3.569498286421549,0.8770553229323645,1.435006906615615,3.674060453668062,3.038269540216394,3.3849119775334344,2.9603381872233676,1.1830361728089518,1.2713514175914806,2.1592579729149293,1.6665749052909788,1.653278168436227,0.5787556736907953,0.8273334803298598,1.1877700022271003,0.9753186927468658,1.6808935685985489,1.6687122580915457,0.5117402108400896,1.1105132291407602,1.6043162391906662,1.6141085416747956,1.2629639865918714,1.6205557333596516,1.4915725175456451,1.5927765522428672,1.644659990533917,1.7334253575877483,1.7580901982646537,0.7045633366440667,1.4503350566308022,1.4118868363484651,1.6410622177217107,0.3976052147349781,1.0242182887429863,1.6448279014456375,1.5598566261005544,1.3922728609827129,1.5954913924937912,1.3912357181865378,1.573181182620047,1.2962908973930922,1.6049943796505914,1.489270705392384,1.4873076557659033,1.1602528107985366,0.6686996193457642,1.3287338796751937
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1435854535128873,0.4870495240767263,1.0232731251473464,0.6587350392482567,0.8630700897308552,0.9969011202281362,0.2920617403078996,0.2328710745086111,0.39236917671461224,0.4213937034865174,0.9983314811106538,0.8288573524325771,0.9144059058664507,0.8979525698307977,1.0557567314328002,0.6334613249782706,0.5071668214169662,0.5004931069382592,0.6452360118538705,0.5027064005259894,1.0507224295677653,0.3952649196720257,0.3584535833153065,0.2716668197197265,0.4126611691074671,0.4707436487986114,1.1203973721385623,0.4669489762959462,0.6482479304322624,0.3363627118694149,1.2328578272325572,1.5253367802652065,1.0755972161162077,0.7114982459635251,1.083885747279087,0.7641468422260425,1.4223103573176,1.206733290717092,1.4811189124643178,1.5193839131588813,1.566987110375491,0.8317631624138082,0.7455790814036396,0.855650248584217,1.2999873543247684,1.6015304085058517,1.6013695264401484,1.0609645273227954,1.6256362074844937,0.9870134093729508,1.6033324672525904,1.4315737674673104,0.6506390706101512,0.23368442414185858,0.18135343129182444,1.0457129377501881,2.9635952498142615,0.7579812663556873,1.2545518496037644,3.056094113555446,2.5902088460671955,2.8509974532599074,2.452527760804056,0.9799758204441165,1.0847478989334747,2.1529238518669445,1.7050875889301036,1.65874111133002,0.5664431182449384,0.9405791542922892,1.2491071270846734,0.8748874673426787,1.850852523370122,1.8428613219584804,0.7966096777238236,1.2159455069965999,1.7637528041086625,1.7783012550835338,1.3175278203183032,1.7805317449419817,1.616002636095427,1.7509798496539588,1.7815693506139496,1.9033363895155162,1.9043179099687677,0.6082715595739833,1.592869279764491,1.5174520545923054,1.7916983262424964,0.4260008815666573,1.2162410798473502,1.8256252977153906,1.7512829098467364,1.374890943418138,1.7696454497955258,1.5065320277239422,1.7292910767076073,1.5674419545099063,1.759500874926971,1.6265219225502676,1.618392910318363,1.2698687650856098,1.0200304618742742,1.4223049675021189
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127166462955985,0.35208050159519333,1.1145046572384683,0.6591816590654971,0.8448527838347863,1.0992290598585628,0.3318851737333206,0.21259984156017492,0.44742690760758197,0.38519010213829263,1.0178029051603517,0.8187332864572103,0.9204900887509737,0.8869393249873054,1.0304259211755786,0.6472306824289262,0.5172349195730499,0.5070237145613401,0.7335945842644742,0.5444525898204069,1.1471509869956593,0.4821749620879201,0.3934292220534997,0.27045452981397117,0.4914848112097612,0.5458651801204626,1.3545460648309984,0.5005636025774871,0.7596955696026271,0.37523096413304813,1.3246959939011553,1.6722413071256597,1.1564856424461816,0.7253649407428433,1.1610574060111176,0.8188095035328042,1.5864389693630416,1.2866346339748427,1.775977085108881,1.8211506442404914,1.8685970941565238,0.9211789548083136,0.8282165420148493,0.9146930594442715,1.5226175893222784,1.8392676346957035,1.8332800449123798,1.1025986043390201,1.8787473374223573,1.0308161917053575,1.8578055016578894,1.638283980617584,0.57143584424837,0.2228251247532934,0.1754184886504067,1.0547629946461041,2.9827338683840026,0.6653753203365749,1.1208797605242655,3.0868670589043177,2.5793949827487666,2.851174146234669,2.3305645341197945,0.8275379781408723,1.0168980938514096,2.1708180774530774,1.7214127431947581,1.6508630305549445,0.8121155627666423,1.1115369538750923,1.4131830823006242,0.8384604803292481,2.3176811473313137,2.312644170218846,1.1852239606718404,1.4633046936065925,2.2051329325913684,2.214401612282927,1.4870282633779839,2.2129321541106037,1.9496164237158276,2.1864322743349476,2.1141629229023877,2.2232535902128348,2.2421584845828875,0.5800754178612039,1.7923049935197302,1.670313024682713,2.110798010702805,0.4639175721191158,1.4203832362181856,2.1966441298040706,2.0981273735557977,1.2709035339956487,2.121399174499814,1.7234424277440112,2.063816812784111,1.7788770685776996,2.045578676272129,1.8770934910236647,1.848634998396788,1.4158446098758208,1.0160190415243626,1.584884958474131
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059872546016011,0.19865585065490346,1.636545432993742,0.6312194717042949,0.8234039961929187,1.166532938911216,0.3693840579243792,0.18790076441580736,0.49359953275961854,0.37991861417059625,0.9811264357049367,0.8095256184295074,0.8898119240059614,0.877498641916433,1.0246992835324482,0.631295038099779,0.5064028422027826,0.4974890619200574,0.7746532742732262,0.5147353955068876,1.201359681360091,0.5067590049086048,0.4196851628346593,0.2396211032191648,0.5204151078467059,0.5700823110363067,1.467020973808303,0.4982881986983785,0.777438328936114,0.3802081890929603,1.297395290498022,1.6433296026370954,1.1423313569341005,0.6732829907160502,1.1387935350630514,0.8116044757013072,1.5542326504116035,1.2647016753982196,1.7411153864982811,1.845451505653248,1.848430372970272,0.9392984313543105,0.8486919584540127,0.9173439474175726,1.6151806929026993,2.0141079779293385,1.9526183575296283,0.955071078120008,2.05327725143057,0.9633995252202388,2.0095888076601476,1.6505266382742363,0.5155648938781507,0.20485198900352256,0.1622314862080184,1.1096590274111686,3.2496791935777765,0.6237417034688751,1.0647114053798041,3.3565712709751097,2.567014857144688,2.855890476235885,2.29393508400789,0.7025023810108677,0.9930113438291734,2.1984962335354794,1.7221793073877985,1.6228070008372821,1.01346402822583,1.18792960247284,1.4708341386035708,0.8086977002989817,2.337370014967746,2.3299584115302423,1.4254157673989063,1.50343492962838,2.238922776279651,2.2337616722816165,1.4545229688198438,2.2337202370763407,1.9396105209727175,2.213868070852186,2.1225591805308497,2.260934330337477,2.2209688960865037,0.6130457585352207,1.7961703140741605,1.610897756236402,0.0,0.5117934398058638,1.4161436414590298,2.2043830300154355,2.105604686558081,0.9697850754719775,2.130962427166665,1.7094249309622391,2.043756990203512,2.0348666193280778,2.376963126972811,2.165245719365238,2.103159266189243,1.5585012042859558,1.0934914060747243,1.757385810192388
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0318907153492574,0.16833825296931432,1.4875522798249436,0.651876399801306,0.8526061549356427,1.2527267342372355,0.5280715147501462,0.15710567058549677,0.7141741409624363,0.49123380052978005,1.188272332852648,0.9224996589118892,1.069497304723324,0.9897378230683227,1.14587361959199,0.6103624137322186,0.50483179354186,0.4970921908809549,0.7926481154332716,0.42903515168147677,1.1661602112495704,0.40789300477968615,0.3633981258143488,0.27133450579576784,0.492603847006881,0.6326920837732892,1.5795440719312026,0.5683722050438711,0.8520429939926544,0.4365105674389954,1.19822300713456,1.5254061914456543,1.0673423800956598,0.5891640858206093,1.0633650260887322,0.6603188671163123,1.2534936461339257,1.0303946910829347,1.3031239922573046,1.3833591564292966,1.2543157388619575,0.8138897902715585,0.8128428954582558,0.9288585805487477,1.2775958757764698,0.9748960278386796,0.7878151217473193,0.1748297781828019,0.9028193198770631,0.46865773010707035,0.8592228719028492,0.5288553638315883,0.4778471400976605,0.1847867333706074,0.13725282932854208,1.409016197476465,422.15768788732703,0.6907240209355442,1.2034759275863236,544.3643824033206,2.9630044221353877,3.395130047983116,2.6535591843467614,0.6159966545032033,1.071920272431436,2.2017710448835714,1.7187513512148698,1.5787585015875605,1.1637683074958876,1.2552293298191164,1.5686557565387096,1.0257167495508555,2.3865506688016467,2.3847096274257638,1.6072515844010358,1.5270512245212942,2.298855396496947,2.292112223382901,1.4306869364721653,2.298993179560057,1.9441723907105466,2.271910319715971,2.1695437208755237,2.2533878406832173,2.1875779252003156,0.8161575727387831,1.8195512802832923,1.496965343644539,0.0,0.6303577045202985,1.4960027705795937,2.2021162014879394,2.11530506564732,0.8224839014714476,2.1317773758200644,1.6767655861510402,1.990964995635153,1.777694070606401,2.0303766438663473,1.9163665597494912,1.8401285403387533,1.4682078384303159,0.9654323021553299,1.6239456087490565
